date,RAINFALL,TMEAN,RH,Cases,dengue,dengue_symptoms
2012-10-12,1.3,28.7,76.0,15.0,20.225806451612904,25.516129032258064
2012-10-13,0.0,28.0,77.0,24.0,20.06451612903226,25.29032258064516
2012-10-14,0.0,27.7,70.0,20.0,19.903225806451612,25.06451612903226
2012-10-15,0.0,27.5,73.0,34.0,19.741935483870968,24.838709677419356
2012-10-16,0.0,28.0,75.0,26.0,19.580645161290324,24.612903225806452
2012-10-17,0.0,28.0,73.0,26.0,19.419354838709676,24.387096774193548
2012-10-18,1.9,27.5,80.0,19.0,19.258064516129032,24.161290322580644
2012-10-19,0.4,27.5,74.0,16.0,19.096774193548388,23.935483870967744
2012-10-20,0.0,28.9,68.0,11.0,18.935483870967744,23.70967741935484
2012-10-21,1.9,27.5,75.0,22.0,18.774193548387096,23.483870967741936
2012-10-22,0.0,27.8,65.0,26.0,18.612903225806452,23.258064516129032
2012-10-23,0.0,28.8,64.0,17.0,18.451612903225808,23.032258064516128
2012-10-24,19.1,27.3,78.0,22.0,18.29032258064516,22.806451612903224
2012-10-25,98.9,25.5,91.0,5.0,18.129032258064516,22.580645161290324
2012-10-26,6.4,27.6,79.0,8.0,17.967741935483872,22.35483870967742
2012-10-27,0.0,27.9,78.0,6.0,17.806451612903224,22.129032258064516
2012-10-28,0.1,26.6,83.0,23.0,17.64516129032258,21.903225806451612
2012-10-29,0.0,27.5,74.0,23.0,17.483870967741936,21.677419354838708
2012-10-30,1.3,27.3,82.0,18.0,17.322580645161292,21.451612903225808
2012-10-31,15.0,26.4,84.0,20.0,17.161290322580644,21.225806451612904
2012-11-01,0.0,27.4,77.0,15.0,17.0,21.0
2012-11-02,0.0,26.8,70.0,21.0,16.9,20.9
2012-11-03,0.6,27.8,73.0,14.0,16.8,20.8
2012-11-04,2.8,27.3,84.0,23.0,16.7,20.7
2012-11-05,0.0,26.9,82.0,22.0,16.6,20.6
2012-11-06,0.0,27.7,75.0,23.0,16.5,20.5
2012-11-07,0.0,28.3,78.0,25.0,16.4,20.4
2012-11-08,7.9,28.1,78.0,20.0,16.3,20.3
2012-11-09,6.6,27.8,88.0,8.0,16.2,20.2
2012-11-10,0.0,28.7,89.0,12.0,16.1,20.1
2012-11-11,0.0,28.3,76.0,16.0,16.0,20.0
2012-11-12,3.0,27.0,67.0,17.0,15.9,19.9
2012-11-13,0.0,27.3,82.0,11.0,15.8,19.8
2012-11-14,0.2,28.9,74.0,15.0,15.7,19.7
2012-11-15,2.6,29.0,79.0,17.0,15.6,19.6
2012-11-16,0.0,27.4,80.0,12.0,15.5,19.5
2012-11-17,0.0,26.9,79.0,6.0,15.4,19.4
2012-11-18,0.0,28.0,80.0,13.0,15.3,19.3
2012-11-19,3.0,28.1,82.0,14.0,15.2,19.2
2012-11-20,0.0,28.8,76.0,15.0,15.1,19.1
2012-11-21,0.0,27.9,72.0,16.0,15.0,19.0
2012-11-22,0.0,27.8,76.0,11.0,14.9,18.9
2012-11-23,0.0,28.0,80.0,16.0,14.8,18.8
2012-11-24,0.0,28.9,73.0,10.0,14.7,18.7
2012-11-25,0.0,27.9,68.0,13.0,14.6,18.6
2012-11-26,0.0,27.8,72.0,27.0,14.5,18.5
2012-11-27,0.0,29.1,64.0,15.0,14.4,18.4
2012-11-28,0.0,27.0,75.0,18.0,14.3,18.3
2012-11-29,0.0,27.1,69.0,20.0,14.2,18.2
2012-11-30,0.0,27.5,68.0,18.0,14.1,18.1
2012-12-01,0.0,28.3,68.0,21.0,14.0,18.0
2012-12-02,1.0,26.1,89.0,10.0,14.0,18.0
2012-12-03,0.0,27.2,79.0,14.0,14.0,18.0
2012-12-04,1.7,26.9,84.0,14.0,14.0,18.0
2012-12-05,0.0,27.6,75.0,20.0,14.0,18.0
2012-12-06,0.0,28.0,75.0,10.0,14.0,18.0
2012-12-07,0.0,27.9,77.0,15.0,14.0,18.0
2012-12-08,0.0,28.7,76.0,4.0,14.0,18.0
2012-12-09,0.0,27.2,82.0,7.0,14.0,18.0
2012-12-10,0.0,28.4,77.0,13.0,14.0,18.0
2012-12-11,0.0,27.3,76.0,15.0,14.0,18.0
2012-12-12,0.0,28.3,69.0,22.0,14.0,18.0
2012-12-13,0.0,27.5,69.0,10.0,14.0,18.0
2012-12-14,0.0,28.1,70.0,18.0,14.0,18.0
2012-12-15,0.0,27.8,78.0,22.0,14.0,18.0
2012-12-16,18.0,27.1,88.0,11.0,14.0,18.0
2012-12-17,0.0,27.3,75.0,14.0,14.0,18.0
2012-12-18,0.0,27.1,70.0,7.0,14.0,18.0
2012-12-19,0.0,27.2,71.0,14.0,14.0,18.0
2012-12-20,0.0,28.4,67.0,17.0,14.0,18.0
2012-12-21,0.0,28.3,71.0,12.0,14.0,18.0
2012-12-22,0.0,28.0,72.0,12.0,14.0,18.0
2012-12-23,0.0,27.0,76.0,11.0,14.0,18.0
2012-12-24,0.0,26.8,70.0,14.0,14.0,18.0
2012-12-25,0.0,28.3,73.0,7.0,14.0,18.0
2012-12-26,10.9,25.8,83.0,6.0,14.0,18.0
2012-12-27,2.5,26.7,83.0,5.0,14.0,18.0
2012-12-28,0.0,27.1,84.0,2.0,14.0,18.0
2012-12-29,13.5,26.6,92.0,2.0,14.0,18.0
2012-12-30,0.0,27.2,78.0,4.0,14.0,18.0
2012-12-31,0.4,26.9,74.0,6.0,14.0,18.0
2013-01-01,0.6,25.2,84.0,8.0,14.0,18.0
2013-01-02,0.0,28.4,75.0,12.0,13.96774193548387,17.93548387096774
2013-01-03,4.6,26.8,82.0,10.0,13.935483870967742,17.870967741935484
2013-01-04,0.0,27.2,83.0,11.0,13.903225806451612,17.806451612903224
2013-01-05,0.8,27.9,76.0,12.0,13.870967741935484,17.741935483870968
2013-01-06,0.0,28.5,75.0,11.0,13.838709677419354,17.677419354838708
2013-01-07,0.9,27.2,82.0,18.0,13.806451612903226,17.612903225806452
2013-01-08,0.0,27.5,79.0,10.0,13.774193548387096,17.548387096774192
2013-01-09,0.0,25.6,76.0,14.0,13.741935483870968,17.483870967741936
2013-01-10,0.0,25.8,75.0,14.0,13.709677419354838,17.419354838709676
2013-01-11,13.7,25.3,84.0,14.0,13.67741935483871,17.35483870967742
2013-01-12,2.2,26.6,86.0,6.0,13.64516129032258,17.29032258064516
2013-01-13,10.3,27.6,82.0,9.0,13.612903225806452,17.225806451612904
2013-01-14,0.0,25.0,78.0,9.0,13.580645161290322,17.161290322580644
2013-01-15,0.0,25.9,64.0,6.0,13.548387096774194,17.096774193548388
2013-01-16,0.0,24.1,69.0,20.0,13.516129032258064,17.032258064516128
2013-01-17,0.0,25.4,67.0,11.0,13.483870967741936,16.967741935483872
2013-01-18,0.0,26.4,66.0,13.0,13.451612903225806,16.903225806451612
2013-01-19,0.0,24.8,74.0,12.0,13.419354838709678,16.838709677419356
2013-01-20,0.0,24.0,80.0,7.0,13.387096774193548,16.774193548387096
2013-01-21,3.4,25.1,76.0,17.0,13.35483870967742,16.70967741935484
2013-01-22,0.2,25.7,80.0,5.0,13.32258064516129,16.64516129032258
2013-01-23,0.7,23.0,77.0,8.0,13.290322580645162,16.580645161290324
2013-01-24,0.0,24.9,72.0,14.0,13.258064516129032,16.516129032258064
2013-01-25,9.6,26.4,82.0,5.0,13.225806451612904,16.451612903225808
2013-01-26,0.0,25.3,78.0,8.0,13.193548387096774,16.387096774193548
2013-01-27,0.0,26.8,79.0,4.0,13.161290322580646,16.322580645161292
2013-01-28,0.0,26.0,69.0,12.0,13.129032258064516,16.258064516129032
2013-01-29,0.0,25.2,72.0,8.0,13.096774193548388,16.193548387096776
2013-01-30,0.0,25.6,65.0,9.0,13.064516129032258,16.129032258064516
2013-01-31,0.0,26.3,70.0,10.0,13.03225806451613,16.06451612903226
2013-02-01,0.0,28.2,70.0,9.0,13.0,16.0
2013-02-02,0.0,27.3,70.0,14.0,12.857142857142858,15.892857142857142
2013-02-03,0.0,26.2,73.0,4.0,12.714285714285714,15.785714285714286
2013-02-04,0.0,27.2,66.0,8.0,12.571428571428571,15.678571428571429
2013-02-05,0.0,26.4,70.0,7.0,12.428571428571429,15.571428571428571
2013-02-06,0.0,27.1,70.0,9.0,12.285714285714286,15.464285714285714
2013-02-07,0.0,26.6,72.0,6.0,12.142857142857142,15.357142857142858
2013-02-08,0.0,26.8,69.0,8.0,12.0,15.25
2013-02-09,0.0,25.6,74.0,3.0,11.857142857142858,15.142857142857142
2013-02-10,0.0,26.3,76.0,6.0,11.714285714285714,15.035714285714286
2013-02-11,6.5,27.3,71.0,5.0,11.571428571428571,14.928571428571429
2013-02-12,0.0,27.3,77.0,8.0,11.428571428571429,14.821428571428571
2013-02-13,0.0,26.7,73.0,15.0,11.285714285714286,14.714285714285714
2013-02-14,0.0,28.3,66.0,13.0,11.142857142857142,14.607142857142858
2013-02-15,0.0,26.1,74.0,7.0,11.0,14.5
2013-02-16,0.0,28.3,62.0,9.0,10.857142857142858,14.392857142857142
2013-02-17,0.0,26.9,68.0,7.0,10.714285714285715,14.285714285714286
2013-02-18,0.0,28.0,63.0,11.0,10.571428571428571,14.178571428571429
2013-02-19,0.0,28.5,66.0,9.0,10.428571428571429,14.071428571428571
2013-02-20,0.0,28.7,60.0,8.0,10.285714285714286,13.964285714285714
2013-02-21,20.8,27.9,75.0,6.0,10.142857142857142,13.857142857142858
2013-02-22,61.7,24.5,99.0,7.0,10.0,13.75
2013-02-23,0.0,27.8,76.0,5.0,9.857142857142858,13.642857142857142
2013-02-24,0.0,27.9,76.0,3.0,9.714285714285715,13.535714285714286
2013-02-25,0.0,27.8,77.0,9.0,9.571428571428571,13.428571428571429
2013-02-26,0.0,27.5,79.0,6.0,9.428571428571429,13.321428571428571
2013-02-27,0.0,27.1,75.0,9.0,9.285714285714286,13.214285714285715
2013-02-28,0.0,26.8,72.0,6.0,9.142857142857142,13.107142857142858
2013-03-01,0.0,26.6,69.0,14.0,9.0,13.0
2013-03-02,3.0,27.8,72.0,7.0,8.903225806451612,12.903225806451612
2013-03-03,2.1,25.4,88.0,9.0,8.806451612903226,12.806451612903226
2013-03-04,0.0,26.7,74.0,16.0,8.709677419354838,12.709677419354838
2013-03-05,0.0,25.5,72.0,8.0,8.612903225806452,12.612903225806452
2013-03-06,0.0,26.3,71.0,12.0,8.516129032258064,12.516129032258064
2013-03-07,0.0,27.0,76.0,11.0,8.419354838709678,12.419354838709678
2013-03-08,0.0,26.6,74.0,8.0,8.32258064516129,12.32258064516129
2013-03-09,0.0,29.0,73.0,7.0,8.225806451612904,12.225806451612904
2013-03-10,1.3,27.6,81.0,3.0,8.129032258064516,12.129032258064516
2013-03-11,0.0,28.3,81.0,11.0,8.03225806451613,12.03225806451613
2013-03-12,0.0,28.0,70.0,8.0,7.935483870967742,11.935483870967742
2013-03-13,1.1,28.6,74.0,5.0,7.838709677419355,11.838709677419354
2013-03-14,26.8,27.6,85.0,8.0,7.741935483870968,11.741935483870968
2013-03-15,0.0,27.7,70.0,6.0,7.645161290322581,11.64516129032258
2013-03-16,4.2,26.8,82.0,7.0,7.548387096774194,11.548387096774194
2013-03-17,0.0,27.5,77.0,6.0,7.451612903225806,11.451612903225806
2013-03-18,0.0,28.2,72.0,8.0,7.354838709677419,11.35483870967742
2013-03-19,0.0,28.2,67.0,6.0,7.258064516129032,11.258064516129032
2013-03-20,0.0,28.2,69.0,6.0,7.161290322580645,11.161290322580646
2013-03-21,0.0,29.0,68.0,8.0,7.064516129032258,11.064516129032258
2013-03-22,32.6,27.5,93.0,5.0,6.967741935483871,10.967741935483872
2013-03-23,0.6,28.0,81.0,4.0,6.870967741935484,10.870967741935484
2013-03-24,55.3,29.4,81.0,4.0,6.774193548387097,10.774193548387096
2013-03-25,5.1,28.4,80.0,3.0,6.67741935483871,10.67741935483871
2013-03-26,0.0,28.8,68.0,8.0,6.580645161290323,10.580645161290322
2013-03-27,0.0,27.9,70.0,2.0,6.483870967741936,10.483870967741936
2013-03-28,0.0,28.1,74.0,7.0,6.387096774193548,10.387096774193548
2013-03-29,0.0,29.2,87.0,8.0,6.290322580645161,10.290322580645162
2013-03-30,0.0,29.2,71.0,8.0,6.193548387096774,10.193548387096774
2013-03-31,0.0,29.3,72.0,4.0,6.096774193548387,10.096774193548388
2013-04-01,0.0,29.2,70.0,10.0,6.0,10.0
2013-04-02,0.0,27.8,73.0,3.0,6.033333333333333,10.0
2013-04-03,0.0,29.9,72.0,5.0,6.066666666666666,10.0
2013-04-04,0.0,29.0,65.0,5.0,6.1,10.0
2013-04-05,0.0,31.4,70.0,9.0,6.133333333333334,10.0
2013-04-06,0.0,29.0,77.0,9.0,6.166666666666667,10.0
2013-04-07,0.0,30.1,71.0,6.0,6.2,10.0
2013-04-08,0.0,30.0,73.0,5.0,6.233333333333333,10.0
2013-04-09,0.0,28.5,69.0,9.0,6.266666666666667,10.0
2013-04-10,0.0,29.3,68.0,9.0,6.3,10.0
2013-04-11,0.0,28.6,65.0,8.0,6.333333333333333,10.0
2013-04-12,0.0,29.7,64.0,8.0,6.366666666666666,10.0
2013-04-13,0.0,28.9,76.0,8.0,6.4,10.0
2013-04-14,0.2,30.2,72.0,7.0,6.433333333333334,10.0
2013-04-15,0.0,29.1,71.0,5.0,6.466666666666667,10.0
2013-04-16,0.0,30.1,63.0,11.0,6.5,10.0
2013-04-17,0.0,31.0,64.0,4.0,6.533333333333333,10.0
2013-04-18,0.0,31.0,66.0,2.0,6.566666666666666,10.0
2013-04-19,0.0,31.6,67.0,2.0,6.6,10.0
2013-04-20,1.7,30.5,75.0,4.0,6.633333333333334,10.0
2013-04-21,0.0,30.0,71.0,6.0,6.666666666666667,10.0
2013-04-22,0.0,31.1,68.0,3.0,6.7,10.0
2013-04-23,0.0,29.8,69.0,13.0,6.733333333333333,10.0
2013-04-24,0.0,30.3,69.0,5.0,6.766666666666667,10.0
2013-04-25,0.0,30.3,71.0,8.0,6.8,10.0
2013-04-26,0.0,30.3,70.0,6.0,6.833333333333333,10.0
2013-04-27,45.6,29.3,78.0,6.0,6.866666666666666,10.0
2013-04-28,0.0,29.1,70.0,6.0,6.9,10.0
2013-04-29,0.0,29.5,68.0,8.0,6.933333333333334,10.0
2013-04-30,0.0,31.2,64.0,4.0,6.966666666666667,10.0
2013-05-01,0.0,30.0,67.0,3.0,7.0,10.0
2013-05-02,0.0,31.0,68.0,3.0,7.32258064516129,10.32258064516129
2013-05-03,0.0,30.9,68.0,3.0,7.645161290322581,10.64516129032258
2013-05-04,8.0,29.5,74.0,3.0,7.967741935483871,10.96774193548387
2013-05-05,0.0,30.3,71.0,5.0,8.290322580645162,11.290322580645162
2013-05-06,0.0,30.2,68.0,7.0,8.612903225806452,11.612903225806452
2013-05-07,0.0,30.3,66.0,10.0,8.935483870967742,11.935483870967742
2013-05-08,0.0,31.2,75.0,7.0,9.258064516129032,12.258064516129032
2013-05-09,0.0,30.0,70.0,5.0,9.580645161290322,12.580645161290322
2013-05-10,0.0,31.1,74.0,8.0,9.903225806451612,12.903225806451612
2013-05-11,3.2,30.0,77.0,4.0,10.225806451612904,13.225806451612904
2013-05-12,10.4,30.5,81.0,5.0,10.548387096774194,13.548387096774194
2013-05-13,5.6,28.9,87.0,7.0,10.870967741935484,13.870967741935484
2013-05-14,6.4,29.5,82.0,9.0,11.193548387096774,14.193548387096774
2013-05-15,0.0,29.8,76.0,9.0,11.516129032258064,14.516129032258064
2013-05-16,0.0,30.5,73.0,10.0,11.838709677419354,14.838709677419354
2013-05-17,0.0,30.5,76.0,13.0,12.161290322580644,15.161290322580644
2013-05-18,0.0,29.7,80.0,10.0,12.483870967741936,15.483870967741936
2013-05-19,0.0,30.6,78.0,13.0,12.806451612903226,15.806451612903226
2013-05-20,0.0,30.2,75.0,11.0,13.129032258064516,16.129032258064516
2013-05-21,3.9,28.8,81.0,9.0,13.451612903225806,16.451612903225808
2013-05-22,0.0,30.7,73.0,15.0,13.774193548387096,16.774193548387096
2013-05-23,0.0,29.8,75.0,9.0,14.096774193548386,17.096774193548388
2013-05-24,0.2,29.0,76.0,12.0,14.419354838709678,17.419354838709676
2013-05-25,0.2,30.0,75.0,9.0,14.741935483870968,17.741935483870968
2013-05-26,2.3,28.4,84.0,7.0,15.064516129032258,18.064516129032256
2013-05-27,61.6,28.8,86.0,14.0,15.387096774193548,18.387096774193548
2013-05-28,0.0,29.1,79.0,13.0,15.709677419354838,18.70967741935484
2013-05-29,9.7,30.1,78.0,11.0,16.032258064516128,19.032258064516128
2013-05-30,6.1,26.2,89.0,6.0,16.35483870967742,19.35483870967742
2013-05-31,52.3,28.0,88.0,11.0,16.677419354838708,19.677419354838708
2013-06-01,15.0,30.0,82.0,11.0,17.0,20.0
2013-06-02,8.0,29.8,83.0,14.0,17.366666666666667,20.566666666666666
2013-06-03,9.9,29.4,77.0,11.0,17.733333333333334,21.133333333333333
2013-06-04,0.0,29.7,73.0,6.0,18.1,21.7
2013-06-05,0.0,29.9,69.0,10.0,18.466666666666665,22.266666666666666
2013-06-06,9.6,29.4,84.0,9.0,18.833333333333332,22.833333333333332
2013-06-07,46.8,30.2,78.0,8.0,19.2,23.4
2013-06-08,72.7,29.4,88.0,13.0,19.566666666666663,23.966666666666665
2013-06-09,12.5,29.8,88.0,8.0,19.933333333333337,24.53333333333333
2013-06-10,23.1,29.9,83.0,7.0,20.3,25.1
2013-06-11,78.7,29.1,84.0,8.0,20.666666666666668,25.666666666666668
2013-06-12,2.8,29.7,83.0,12.0,21.03333333333333,26.233333333333334
2013-06-13,35.3,28.7,89.0,10.0,21.4,26.8
2013-06-14,34.8,28.5,87.0,22.0,21.766666666666666,27.366666666666667
2013-06-15,0.0,30.0,77.0,11.0,22.133333333333333,27.933333333333334
2013-06-16,25.1,29.1,89.0,9.0,22.5,28.5
2013-06-17,22.9,28.4,86.0,20.0,22.866666666666667,29.066666666666666
2013-06-18,14.7,29.0,88.0,9.0,23.233333333333334,29.633333333333333
2013-06-19,10.9,28.4,89.0,16.0,23.6,30.2
2013-06-20,4.2,29.6,78.0,21.0,23.966666666666665,30.766666666666666
2013-06-21,13.8,28.6,89.0,15.0,24.333333333333332,31.333333333333332
2013-06-22,24.6,28.7,85.0,22.0,24.7,31.9
2013-06-23,2.8,28.7,82.0,18.0,25.066666666666663,32.46666666666667
2013-06-24,2.0,29.2,83.0,43.0,25.433333333333337,33.03333333333333
2013-06-25,0.0,29.0,80.0,24.0,25.8,33.6
2013-06-26,0.0,29.9,74.0,18.0,26.166666666666664,34.166666666666664
2013-06-27,1.8,29.7,76.0,21.0,26.53333333333333,34.733333333333334
2013-06-28,12.6,29.0,81.0,13.0,26.9,35.3
2013-06-29,66.4,28.3,86.0,18.0,27.266666666666666,35.86666666666667
2013-06-30,1.8,27.3,89.0,20.0,27.633333333333333,36.43333333333333
2013-07-01,3.5,29.3,78.0,26.0,28.0,37.0
2013-07-02,2.1,29.3,82.0,30.0,28.0,37.193548387096776
2013-07-03,4.9,27.7,91.0,28.0,28.0,37.38709677419355
2013-07-04,4.1,28.5,82.0,14.0,28.0,37.58064516129032
2013-07-05,2.0,29.1,82.0,18.0,28.0,37.774193548387096
2013-07-06,0.2,28.3,88.0,25.0,28.0,37.96774193548387
2013-07-07,0.0,28.2,79.0,21.0,28.0,38.16129032258065
2013-07-08,0.0,27.4,80.0,28.0,28.0,38.354838709677416
2013-07-09,0.0,29.1,80.0,36.0,28.0,38.54838709677419
2013-07-10,9.2,28.9,84.0,31.0,28.0,38.74193548387097
2013-07-11,0.0,29.0,82.0,35.0,28.0,38.935483870967744
2013-07-12,0.0,28.9,78.0,26.0,28.0,39.12903225806452
2013-07-13,0.2,27.2,87.0,49.0,28.0,39.32258064516129
2013-07-14,3.8,28.6,87.0,24.0,28.0,39.516129032258064
2013-07-15,0.6,27.8,90.0,38.0,28.0,39.70967741935484
2013-07-16,47.1,28.4,86.0,51.0,28.0,39.903225806451616
2013-07-17,5.4,27.4,92.0,45.0,28.0,40.096774193548384
2013-07-18,0.0,30.0,79.0,58.0,28.0,40.29032258064516
2013-07-19,0.0,29.1,80.0,54.0,28.0,40.483870967741936
2013-07-20,0.0,29.0,77.0,55.0,28.0,40.67741935483871
2013-07-21,1.7,28.6,78.0,49.0,28.0,40.87096774193548
2013-07-22,0.0,28.6,79.0,53.0,28.0,41.064516129032256
2013-07-23,21.6,27.9,90.0,55.0,28.0,41.25806451612903
2013-07-24,5.8,28.5,83.0,75.0,28.0,41.45161290322581
2013-07-25,0.0,29.5,78.0,40.0,28.0,41.645161290322584
2013-07-26,5.8,28.9,84.0,39.0,28.0,41.83870967741935
2013-07-27,34.4,27.8,93.0,61.0,28.0,42.03225806451613
2013-07-28,57.4,27.5,97.0,54.0,28.0,42.225806451612904
2013-07-29,4.0,27.5,90.0,48.0,28.0,42.41935483870968
2013-07-30,0.0,28.7,82.0,42.0,28.0,42.61290322580645
2013-07-31,8.2,27.6,90.0,35.0,28.0,42.806451612903224
2013-08-01,1.4,27.5,85.0,41.0,28.0,43.0
2013-08-02,6.3,29.3,78.0,51.0,27.967741935483872,43.0
2013-08-03,70.3,27.7,87.0,40.0,27.93548387096774,43.0
2013-08-04,4.0,27.7,90.0,41.0,27.903225806451612,43.0
2013-08-05,7.6,29.1,80.0,60.0,27.870967741935484,43.0
2013-08-06,2.1,26.1,90.0,57.0,27.838709677419356,43.0
2013-08-07,2.4,27.4,85.0,41.0,27.806451612903224,43.0
2013-08-08,1.1,28.1,86.0,36.0,27.774193548387096,43.0
2013-08-09,3.5,27.0,91.0,32.0,27.741935483870968,43.0
2013-08-10,4.8,27.8,88.0,34.0,27.70967741935484,43.0
2013-08-11,42.6,27.5,90.0,39.0,27.677419354838708,43.0
2013-08-12,38.1,26.2,93.0,51.0,27.64516129032258,43.0
2013-08-13,0.0,28.3,77.0,53.0,27.612903225806452,43.0
2013-08-14,0.0,29.4,80.0,48.0,27.580645161290324,43.0
2013-08-15,0.0,29.8,89.0,43.0,27.548387096774192,43.0
2013-08-16,0.0,29.8,77.0,40.0,27.516129032258064,43.0
2013-08-17,20.2,27.2,94.0,36.0,27.483870967741936,43.0
2013-08-18,174.3,25.5,96.0,29.0,27.451612903225808,43.0
2013-08-19,105.5,24.8,98.0,25.0,27.419354838709676,43.0
2013-08-20,225.7,24.6,99.0,39.0,27.387096774193548,43.0
2013-08-21,166.1,25.4,97.0,34.0,27.35483870967742,43.0
2013-08-22,16.6,26.9,90.0,35.0,27.322580645161292,43.0
2013-08-23,1.4,27.6,88.0,38.0,27.29032258064516,43.0
2013-08-24,51.3,27.4,90.0,46.0,27.258064516129032,43.0
2013-08-25,4.2,27.4,92.0,43.0,27.225806451612904,43.0
2013-08-26,16.2,26.3,94.0,32.0,27.193548387096776,43.0
2013-08-27,6.7,27.8,94.0,38.0,27.161290322580644,43.0
2013-08-28,0.0,28.5,84.0,41.0,27.129032258064516,43.0
2013-08-29,0.0,28.9,80.0,34.0,27.096774193548388,43.0
2013-08-30,0.0,28.9,79.0,35.0,27.06451612903226,43.0
2013-08-31,0.0,28.8,83.0,44.0,27.032258064516128,43.0
2013-09-01,4.0,29.2,82.0,41.0,27.0,43.0
2013-09-02,0.0,28.8,82.0,42.0,26.833333333333332,42.7
2013-09-03,18.9,29.6,80.0,52.0,26.666666666666668,42.4
2013-09-04,1.7,28.0,89.0,58.0,26.5,42.1
2013-09-05,28.8,26.9,90.0,62.0,26.333333333333332,41.8
2013-09-06,16.2,27.8,94.0,37.0,26.166666666666668,41.5
2013-09-07,5.8,28.4,86.0,35.0,26.0,41.2
2013-09-08,2.5,28.9,88.0,37.0,25.833333333333332,40.9
2013-09-09,16.2,27.8,91.0,61.0,25.666666666666668,40.6
2013-09-10,100.8,28.9,84.0,30.0,25.5,40.3
2013-09-11,20.4,28.7,82.0,37.0,25.333333333333332,40.0
2013-09-12,23.8,27.1,88.0,33.0,25.166666666666668,39.7
2013-09-13,0.5,28.2,97.0,31.0,25.0,39.4
2013-09-14,37.6,27.5,91.0,31.0,24.833333333333332,39.1
2013-09-15,78.8,26.3,98.0,24.0,24.666666666666668,38.8
2013-09-16,25.1,26.5,94.0,35.0,24.5,38.5
2013-09-17,8.3,27.8,89.0,38.0,24.333333333333332,38.2
2013-09-18,16.6,28.0,88.0,46.0,24.166666666666668,37.9
2013-09-19,0.0,28.2,86.0,46.0,24.0,37.6
2013-09-20,0.2,27.5,84.0,28.0,23.833333333333332,37.3
2013-09-21,31.0,27.9,87.0,16.0,23.666666666666668,37.0
2013-09-22,148.8,25.4,99.0,25.0,23.5,36.7
2013-09-23,49.1,24.5,98.0,18.0,23.333333333333332,36.4
2013-09-24,0.0,27.4,95.0,35.0,23.166666666666668,36.1
2013-09-25,16.7,26.5,92.0,23.0,23.0,35.8
2013-09-26,4.2,27.0,93.0,15.0,22.833333333333332,35.5
2013-09-27,10.8,27.5,93.0,17.0,22.666666666666668,35.2
2013-09-28,14.8,27.7,85.0,16.0,22.5,34.9
2013-09-29,1.6,28.5,84.0,22.0,22.333333333333332,34.6
2013-09-30,1.0,28.0,86.0,29.0,22.166666666666668,34.3
2013-10-01,12.1,27.7,89.0,21.0,22.0,34.0
2013-10-02,15.8,28.6,84.0,14.0,21.806451612903224,33.645161290322584
2013-10-03,1.4,27.5,89.0,14.0,21.612903225806452,33.29032258064516
2013-10-04,0.0,28.0,80.0,12.0,21.419354838709676,32.935483870967744
2013-10-05,0.0,27.6,76.0,21.0,21.225806451612904,32.58064516129032
2013-10-06,0.4,27.6,83.0,15.0,21.032258064516128,32.225806451612904
2013-10-07,1.2,27.8,84.0,11.0,20.838709677419356,31.870967741935484
2013-10-08,32.2,26.5,88.0,27.0,20.64516129032258,31.516129032258064
2013-10-09,3.2,27.5,84.0,14.0,20.451612903225808,31.161290322580644
2013-10-10,54.4,28.4,86.0,16.0,20.258064516129032,30.806451612903224
2013-10-11,80.8,25.6,96.0,17.0,20.06451612903226,30.451612903225808
2013-10-12,11.0,26.0,96.0,19.0,19.870967741935484,30.096774193548388
2013-10-13,2.7,28.3,83.0,30.0,19.677419354838708,29.741935483870968
2013-10-14,0.0,28.2,86.0,21.0,19.483870967741936,29.387096774193548
2013-10-15,74.1,28.0,86.0,19.0,19.29032258064516,29.032258064516128
2013-10-16,15.6,26.8,95.0,18.0,19.096774193548388,28.677419354838708
2013-10-17,0.0,26.0,84.0,14.0,18.903225806451612,28.32258064516129
2013-10-18,0.0,26.9,80.0,17.0,18.70967741935484,27.967741935483872
2013-10-19,0.4,26.9,83.0,19.0,18.516129032258064,27.612903225806452
2013-10-20,0.5,27.4,81.0,9.0,18.322580645161292,27.258064516129032
2013-10-21,0.0,28.0,78.0,25.0,18.129032258064516,26.903225806451612
2013-10-22,48.3,27.6,86.0,22.0,17.935483870967744,26.548387096774192
2013-10-23,2.4,25.9,80.0,25.0,17.741935483870968,26.193548387096772
2013-10-24,0.0,27.7,78.0,19.0,17.548387096774192,25.838709677419356
2013-10-25,0.0,27.9,79.0,21.0,17.35483870967742,25.483870967741936
2013-10-26,0.2,25.8,86.0,12.0,17.161290322580644,25.129032258064516
2013-10-27,0.0,27.3,80.0,22.0,16.967741935483872,24.774193548387096
2013-10-28,0.0,26.4,78.0,25.0,16.774193548387096,24.419354838709676
2013-10-29,0.0,26.6,79.0,17.0,16.580645161290324,24.064516129032256
2013-10-30,0.0,27.0,72.0,17.0,16.387096774193548,23.70967741935484
2013-10-31,0.0,26.8,79.0,18.0,16.193548387096776,23.35483870967742
2013-11-01,15.6,27.9,84.0,15.0,16.0,23.0
2013-11-02,2.0,27.3,89.0,14.0,15.966666666666669,22.833333333333332
2013-11-03,9.6,26.8,90.0,21.0,15.933333333333334,22.666666666666668
2013-11-04,1.7,28.0,88.0,21.0,15.9,22.5
