date,YEAR,MONTH,DAY,RAINFALL,TMAX,TMIN,TMEAN,WIND_SPEED,WIND_DIRECTION,RH,dengue,Cases,searches
2013-01-03,2013,1,3,4.6,30.0,23.6,26.8,2.0,360.0,82.0,13.935483870967742,10.0,15.870967741935484
2013-01-04,2013,1,4,0.0,31.5,22.8,27.2,1.0,360.0,83.0,13.903225806451612,11.0,15.806451612903226
2013-01-05,2013,1,5,0.8,33.0,22.8,27.9,1.0,40.0,76.0,13.870967741935484,12.0,15.741935483870968
2013-01-06,2013,1,6,0.0,33.3,23.8,28.5,1.0,20.0,75.0,13.838709677419354,11.0,15.67741935483871
2013-01-07,2013,1,7,0.9,31.2,23.2,27.2,1.0,90.0,82.0,13.806451612903226,18.0,15.612903225806452
2013-01-08,2013,1,8,0.0,31.3,23.6,27.5,1.0,20.0,79.0,13.774193548387096,10.0,15.548387096774194
2013-01-09,2013,1,9,0.0,30.8,20.3,25.6,1.0,90.0,76.0,13.741935483870968,14.0,15.483870967741936
2013-01-10,2013,1,10,0.0,30.0,21.5,25.8,1.0,40.0,75.0,13.709677419354838,14.0,15.419354838709678
2013-01-11,2013,1,11,13.7,27.7,22.9,25.3,1.0,360.0,84.0,13.67741935483871,14.0,15.35483870967742
2013-01-12,2013,1,12,2.2,30.0,23.2,26.6,1.0,360.0,86.0,13.64516129032258,6.0,15.290322580645162
2013-01-13,2013,1,13,10.3,31.8,23.3,27.6,2.0,360.0,82.0,13.612903225806452,9.0,15.225806451612904
2013-01-14,2013,1,14,0.0,28.7,21.3,25.0,2.0,340.0,78.0,13.580645161290322,9.0,15.161290322580646
2013-01-15,2013,1,15,0.0,30.4,21.4,25.9,2.0,360.0,64.0,13.548387096774194,6.0,15.096774193548388
2013-01-16,2013,1,16,0.0,28.7,19.5,24.1,1.0,40.0,69.0,13.516129032258064,20.0,15.03225806451613
2013-01-17,2013,1,17,0.0,30.5,20.3,25.4,1.0,360.0,67.0,13.483870967741936,11.0,14.967741935483872
2013-01-18,2013,1,18,0.0,29.8,23.0,26.4,1.0,360.0,66.0,13.451612903225806,13.0,14.903225806451612
2013-01-19,2013,1,19,0.0,29.8,19.8,24.8,1.0,140.0,74.0,13.419354838709678,12.0,14.838709677419354
2013-01-20,2013,1,20,0.0,29.1,18.8,24.0,1.0,360.0,80.0,13.387096774193548,7.0,14.774193548387096
2013-01-21,2013,1,21,3.4,28.9,21.4,25.1,1.0,360.0,76.0,13.35483870967742,17.0,14.709677419354838
2013-01-22,2013,1,22,0.2,29.7,21.7,25.7,1.0,40.0,80.0,13.32258064516129,5.0,14.64516129032258
2013-01-23,2013,1,23,0.7,28.0,18.1,23.0,1.0,40.0,77.0,13.290322580645162,8.0,14.580645161290322
2013-01-24,2013,1,24,0.0,30.4,19.3,24.9,1.0,360.0,72.0,13.258064516129032,14.0,14.516129032258064
2013-01-25,2013,1,25,9.6,30.0,22.7,26.4,1.0,290.0,82.0,13.225806451612904,5.0,14.451612903225806
2013-01-26,2013,1,26,0.0,29.5,21.0,25.3,1.0,20.0,78.0,13.193548387096774,8.0,14.387096774193548
2013-01-27,2013,1,27,0.0,31.5,22.0,26.8,1.0,360.0,79.0,13.161290322580646,4.0,14.32258064516129
2013-01-28,2013,1,28,0.0,31.5,20.6,26.0,1.0,40.0,69.0,13.129032258064516,12.0,14.258064516129032
2013-01-29,2013,1,29,0.0,30.0,20.4,25.2,1.0,360.0,72.0,13.096774193548388,8.0,14.193548387096774
2013-01-30,2013,1,30,0.0,31.2,20.0,25.6,2.0,40.0,65.0,13.064516129032258,9.0,14.129032258064516
2013-01-31,2013,1,31,0.0,30.1,22.4,26.3,2.0,40.0,70.0,13.03225806451613,10.0,14.064516129032258
2013-02-01,2013,2,1,0.0,33.1,23.2,28.2,1.0,40.0,70.0,13.0,9.0,14.0
2013-02-02,2013,2,2,0.0,31.9,22.7,27.3,2.0,140.0,70.0,12.857142857142858,14.0,13.892857142857142
2013-02-03,2013,2,3,0.0,31.6,20.7,26.2,1.0,140.0,73.0,12.714285714285714,4.0,13.785714285714286
2013-02-04,2013,2,4,0.0,33.4,20.9,27.2,2.0,90.0,66.0,12.571428571428571,8.0,13.678571428571429
2013-02-05,2013,2,5,0.0,33.0,19.8,26.4,1.0,90.0,70.0,12.428571428571429,7.0,13.571428571428571
2013-02-06,2013,2,6,0.0,32.2,22.0,27.1,1.0,360.0,70.0,12.285714285714286,9.0,13.464285714285714
2013-02-07,2013,2,7,0.0,31.8,21.3,26.6,1.0,270.0,72.0,12.142857142857142,6.0,13.357142857142858
2013-02-08,2013,2,8,0.0,32.5,21.1,26.8,1.0,270.0,69.0,12.0,8.0,13.25
2013-02-09,2013,2,9,0.0,30.3,20.8,25.6,1.0,40.0,74.0,11.857142857142858,3.0,13.142857142857142
2013-02-10,2013,2,10,0.0,31.2,21.4,26.3,1.0,90.0,76.0,11.714285714285714,6.0,13.035714285714286
2013-02-11,2013,2,11,6.5,32.2,22.3,27.3,1.0,320.0,71.0,11.571428571428571,5.0,12.928571428571429
2013-02-12,2013,2,12,0.0,32.2,22.4,27.3,1.0,40.0,77.0,11.428571428571429,8.0,12.821428571428571
2013-02-13,2013,2,13,0.0,31.3,22.0,26.7,2.0,360.0,73.0,11.285714285714286,15.0,12.714285714285714
2013-02-14,2013,2,14,0.0,32.3,24.2,28.3,1.0,40.0,66.0,11.142857142857142,13.0,12.607142857142858
2013-02-15,2013,2,15,0.0,31.3,20.9,26.1,1.0,220.0,74.0,11.0,7.0,12.5
2013-02-16,2013,2,16,0.0,33.5,23.0,28.3,2.0,40.0,62.0,10.857142857142858,9.0,12.392857142857142
2013-02-17,2013,2,17,0.0,32.9,20.9,26.9,1.0,20.0,68.0,10.714285714285715,7.0,12.285714285714286
2013-02-18,2013,2,18,0.0,33.5,22.4,28.0,1.0,140.0,63.0,10.571428571428571,11.0,12.178571428571429
2013-02-19,2013,2,19,0.0,32.8,24.2,28.5,1.0,40.0,66.0,10.428571428571429,9.0,12.071428571428571
2013-02-20,2013,2,20,0.0,32.1,25.2,28.7,3.0,40.0,60.0,10.285714285714286,8.0,11.964285714285714
2013-02-21,2013,2,21,20.8,32.3,23.5,27.9,2.0,340.0,75.0,10.142857142857142,6.0,11.857142857142858
2013-02-22,2013,2,22,61.7,26.2,22.7,24.5,1.0,360.0,99.0,10.0,7.0,11.75
2013-02-23,2013,2,23,0.0,33.0,22.5,27.8,1.0,140.0,76.0,9.857142857142858,5.0,11.642857142857142
2013-02-24,2013,2,24,0.0,32.1,23.7,27.9,1.0,40.0,76.0,9.714285714285715,3.0,11.535714285714286
2013-02-25,2013,2,25,0.0,32.3,23.3,27.8,2.0,40.0,77.0,9.571428571428571,9.0,11.428571428571429
2013-02-26,2013,2,26,0.0,31.5,23.6,27.5,1.0,40.0,79.0,9.428571428571429,6.0,11.321428571428571
2013-02-27,2013,2,27,0.0,32.1,22.0,27.1,1.0,360.0,75.0,9.285714285714286,9.0,11.214285714285715
2013-02-28,2013,2,28,0.0,32.3,21.2,26.8,1.0,220.0,72.0,9.142857142857142,6.0,11.107142857142858
2013-03-01,2013,3,1,0.0,33.6,19.5,26.6,1.0,180.0,69.0,9.0,14.0,11.0
2013-03-02,2013,3,2,3.0,33.1,22.4,27.8,1.0,40.0,72.0,8.903225806451612,7.0,10.935483870967742
2013-03-03,2013,3,3,2.1,28.8,22.0,25.4,1.0,180.0,88.0,8.806451612903226,9.0,10.870967741935484
2013-03-04,2013,3,4,0.0,30.8,22.5,26.7,1.0,40.0,74.0,8.709677419354838,16.0,10.806451612903226
2013-03-05,2013,3,5,0.0,30.5,20.4,25.5,1.0,40.0,72.0,8.612903225806452,8.0,10.741935483870968
2013-03-06,2013,3,6,0.0,31.2,21.4,26.3,1.0,40.0,71.0,8.516129032258064,12.0,10.67741935483871
2013-03-07,2013,3,7,0.0,30.5,23.4,27.0,2.0,40.0,76.0,8.419354838709678,11.0,10.612903225806452
2013-03-08,2013,3,8,0.0,30.3,22.8,26.6,1.0,40.0,74.0,8.32258064516129,8.0,10.548387096774194
2013-03-09,2013,3,9,0.0,33.2,24.7,29.0,1.0,360.0,73.0,8.225806451612904,7.0,10.483870967741936
2013-03-10,2013,3,10,1.3,31.8,23.3,27.6,1.0,90.0,81.0,8.129032258064516,3.0,10.419354838709678
2013-03-11,2013,3,11,0.0,33.3,23.2,28.3,1.0,140.0,81.0,8.03225806451613,11.0,10.35483870967742
2013-03-12,2013,3,12,0.0,34.4,21.6,28.0,2.0,40.0,70.0,7.935483870967742,8.0,10.290322580645162
2013-03-13,2013,3,13,1.1,33.6,23.5,28.6,2.0,140.0,74.0,7.838709677419355,5.0,10.225806451612904
2013-03-14,2013,3,14,26.8,31.8,23.4,27.6,2.0,220.0,85.0,7.741935483870968,8.0,10.161290322580646
2013-03-15,2013,3,15,0.0,31.7,23.7,27.7,1.0,90.0,70.0,7.645161290322581,6.0,10.096774193548388
2013-03-16,2013,3,16,4.2,31.9,21.7,26.8,1.0,220.0,82.0,7.548387096774194,7.0,10.03225806451613
2013-03-17,2013,3,17,0.0,32.8,22.3,27.5,1.0,360.0,77.0,7.451612903225806,6.0,9.967741935483872
2013-03-18,2013,3,18,0.0,33.7,22.7,28.2,1.0,140.0,72.0,7.354838709677419,8.0,9.903225806451612
2013-03-19,2013,3,19,0.0,34.3,22.1,28.2,1.0,140.0,67.0,7.258064516129032,6.0,9.838709677419354
2013-03-20,2013,3,20,0.0,34.6,21.7,28.2,2.0,90.0,69.0,7.161290322580645,6.0,9.774193548387096
2013-03-21,2013,3,21,0.0,33.3,24.7,29.0,2.0,40.0,68.0,7.064516129032258,8.0,9.709677419354838
2013-03-22,2013,3,22,32.6,30.8,24.2,27.5,1.0,360.0,93.0,6.967741935483871,5.0,9.64516129032258
2013-03-23,2013,3,23,0.6,32.5,23.4,28.0,1.0,220.0,81.0,6.870967741935484,4.0,9.580645161290322
2013-03-24,2013,3,24,55.3,34.2,24.6,29.4,1.0,180.0,81.0,6.774193548387097,4.0,9.516129032258064
2013-03-25,2013,3,25,5.1,32.5,24.2,28.4,1.0,140.0,80.0,6.67741935483871,3.0,9.451612903225806
2013-03-26,2013,3,26,0.0,34.8,22.8,28.8,1.0,140.0,68.0,6.580645161290323,8.0,9.387096774193548
2013-03-27,2013,3,27,0.0,33.6,22.1,27.9,1.0,320.0,70.0,6.483870967741936,2.0,9.32258064516129
2013-03-28,2013,3,28,0.0,32.7,23.5,28.1,2.0,140.0,74.0,6.387096774193548,7.0,9.258064516129032
2013-03-29,2013,3,29,0.0,34.8,23.6,29.2,1.0,220.0,87.0,6.290322580645161,8.0,9.193548387096774
2013-03-30,2013,3,30,0.0,34.9,23.5,29.2,2.0,140.0,71.0,6.193548387096774,8.0,9.129032258064516
2013-03-31,2013,3,31,0.0,34.4,24.1,29.3,1.0,140.0,72.0,6.096774193548387,4.0,9.064516129032258
2013-04-01,2013,4,1,0.0,33.5,24.9,29.2,1.0,340.0,70.0,6.0,10.0,9.0
2013-04-02,2013,4,2,0.0,32.8,22.9,27.8,1.0,140.0,73.0,6.033333333333333,3.0,9.0
2013-04-03,2013,4,3,0.0,35.2,24.5,29.9,1.0,180.0,72.0,6.066666666666666,5.0,9.0
2013-04-04,2013,4,4,0.0,34.7,23.2,29.0,1.0,180.0,65.0,6.1,5.0,9.0
2013-04-05,2013,4,5,0.0,35.4,27.3,31.4,1.0,180.0,70.0,6.133333333333334,9.0,9.0
2013-04-06,2013,4,6,0.0,34.5,23.5,29.0,2.0,90.0,77.0,6.166666666666667,9.0,9.0
2013-04-07,2013,4,7,0.0,35.2,25.0,30.1,1.0,360.0,71.0,6.2,6.0,9.0
2013-04-08,2013,4,8,0.0,34.1,25.8,30.0,1.0,220.0,73.0,6.233333333333333,5.0,9.0
2013-04-09,2013,4,9,0.0,33.4,23.6,28.5,1.0,90.0,69.0,6.266666666666667,9.0,9.0
2013-04-10,2013,4,10,0.0,35.3,23.4,29.3,1.0,320.0,68.0,6.3,9.0,9.0
2013-04-11,2013,4,11,0.0,35.1,22.0,28.6,1.0,90.0,65.0,6.333333333333333,8.0,9.0
2013-04-12,2013,4,12,0.0,34.6,24.8,29.7,1.0,360.0,64.0,6.366666666666666,8.0,9.0
2013-04-13,2013,4,13,0.0,34.5,23.3,28.9,1.0,180.0,76.0,6.4,8.0,9.0
2013-04-14,2013,4,14,0.2,34.5,25.9,30.2,1.0,340.0,72.0,6.433333333333334,7.0,9.0
2013-04-15,2013,4,15,0.0,34.6,23.6,29.1,1.0,180.0,71.0,6.466666666666667,5.0,9.0
2013-04-16,2013,4,16,0.0,36.1,24.0,30.1,1.0,180.0,63.0,6.5,11.0,9.0
2013-04-17,2013,4,17,0.0,36.0,26.0,31.0,1.0,360.0,64.0,6.533333333333333,4.0,9.0
2013-04-18,2013,4,18,0.0,35.9,26.1,31.0,1.0,140.0,66.0,6.566666666666666,2.0,9.0
2013-04-19,2013,4,19,0.0,36.6,26.6,31.6,1.0,140.0,67.0,6.6,2.0,9.0
2013-04-20,2013,4,20,1.7,35.7,25.2,30.5,1.0,140.0,75.0,6.633333333333334,4.0,9.0
2013-04-21,2013,4,21,0.0,35.5,24.5,30.0,1.0,140.0,71.0,6.666666666666667,6.0,9.0
2013-04-22,2013,4,22,0.0,35.7,26.5,31.1,1.0,90.0,68.0,6.7,3.0,9.0
2013-04-23,2013,4,23,0.0,35.5,24.0,29.8,2.0,90.0,69.0,6.733333333333333,13.0,9.0
2013-04-24,2013,4,24,0.0,35.6,25.0,30.3,1.0,220.0,69.0,6.766666666666667,5.0,9.0
2013-04-25,2013,4,25,0.0,36.3,24.3,30.3,2.0,40.0,71.0,6.8,8.0,9.0
2013-04-26,2013,4,26,0.0,35.9,24.7,30.3,2.0,90.0,70.0,6.833333333333333,6.0,9.0
2013-04-27,2013,4,27,45.6,34.5,24.1,29.3,1.0,180.0,78.0,6.866666666666666,6.0,9.0
2013-04-28,2013,4,28,0.0,34.7,23.5,29.1,1.0,140.0,70.0,6.9,6.0,9.0
2013-04-29,2013,4,29,0.0,35.5,23.5,29.5,1.0,320.0,68.0,6.933333333333334,8.0,9.0
2013-04-30,2013,4,30,0.0,36.0,26.3,31.2,1.0,40.0,64.0,6.966666666666667,4.0,9.0
2013-05-01,2013,5,1,0.0,35.5,24.5,30.0,1.0,220.0,67.0,7.0,3.0,9.0
2013-05-02,2013,5,2,0.0,36.0,26.1,31.0,1.0,270.0,68.0,7.290322580645161,3.0,9.258064516129032
2013-05-03,2013,5,3,0.0,36.4,25.4,30.9,2.0,360.0,68.0,7.580645161290323,3.0,9.516129032258064
2013-05-04,2013,5,4,8.0,34.2,24.7,29.5,1.0,40.0,74.0,7.870967741935484,3.0,9.774193548387096
2013-05-05,2013,5,5,0.0,35.6,24.9,30.3,1.0,40.0,71.0,8.161290322580646,5.0,10.032258064516128
2013-05-06,2013,5,6,0.0,35.5,24.9,30.2,1.0,320.0,68.0,8.451612903225806,7.0,10.290322580645162
2013-05-07,2013,5,7,0.0,35.3,25.2,30.3,1.0,40.0,66.0,8.741935483870968,10.0,10.548387096774194
2013-05-08,2013,5,8,0.0,35.0,27.4,31.2,2.0,360.0,75.0,9.03225806451613,7.0,10.806451612903226
2013-05-09,2013,5,9,0.0,34.3,25.6,30.0,1.0,180.0,70.0,9.32258064516129,5.0,11.064516129032258
2013-05-10,2013,5,10,0.0,35.3,26.9,31.1,1.0,140.0,74.0,9.612903225806452,8.0,11.32258064516129
2013-05-11,2013,5,11,3.2,34.7,25.2,30.0,1.0,340.0,77.0,9.903225806451614,4.0,11.580645161290322
2013-05-12,2013,5,12,10.4,34.8,26.2,30.5,1.0,220.0,81.0,10.193548387096774,5.0,11.838709677419354
2013-05-13,2013,5,13,5.6,32.5,25.3,28.9,1.0,140.0,87.0,10.483870967741936,7.0,12.096774193548388
2013-05-14,2013,5,14,6.4,34.0,25.1,29.5,2.0,360.0,82.0,10.774193548387098,9.0,12.35483870967742
2013-05-15,2013,5,15,0.0,34.5,25.1,29.8,1.0,90.0,76.0,11.064516129032258,9.0,12.612903225806452
2013-05-16,2013,5,16,0.0,34.8,26.3,30.5,2.0,180.0,73.0,11.35483870967742,10.0,12.870967741935484
2013-05-17,2013,5,17,0.0,35.3,25.8,30.5,1.0,140.0,76.0,11.64516129032258,13.0,13.129032258064516
2013-05-18,2013,5,18,0.0,33.7,25.6,29.7,1.0,220.0,80.0,11.935483870967742,10.0,13.387096774193548
2013-05-19,2013,5,19,0.0,34.8,26.4,30.6,2.0,270.0,78.0,12.225806451612904,13.0,13.64516129032258
2013-05-20,2013,5,20,0.0,34.6,25.8,30.2,1.0,270.0,75.0,12.516129032258064,11.0,13.903225806451612
2013-05-21,2013,5,21,3.9,32.3,25.4,28.8,1.0,220.0,81.0,12.806451612903226,9.0,14.161290322580644
2013-05-22,2013,5,22,0.0,35.9,25.5,30.7,1.0,140.0,73.0,13.096774193548388,15.0,14.419354838709678
2013-05-23,2013,5,23,0.0,35.3,24.3,29.8,1.0,140.0,75.0,13.387096774193548,9.0,14.67741935483871
2013-05-24,2013,5,24,0.2,34.4,23.5,29.0,1.0,270.0,76.0,13.67741935483871,12.0,14.935483870967742
2013-05-25,2013,5,25,0.2,35.2,24.8,30.0,1.0,360.0,75.0,13.967741935483872,9.0,15.193548387096774
2013-05-26,2013,5,26,2.3,33.6,23.1,28.4,1.0,220.0,84.0,14.258064516129032,7.0,15.451612903225806
2013-05-27,2013,5,27,61.6,33.8,23.8,28.8,1.0,360.0,86.0,14.548387096774194,14.0,15.709677419354838
2013-05-28,2013,5,28,0.0,33.2,25.0,29.1,1.0,360.0,79.0,14.838709677419356,13.0,15.96774193548387
2013-05-29,2013,5,29,9.7,34.8,25.4,30.1,1.0,90.0,78.0,15.129032258064516,11.0,16.225806451612904
2013-05-30,2013,5,30,6.1,29.2,23.1,26.2,1.0,360.0,89.0,15.419354838709678,6.0,16.483870967741936
2013-05-31,2013,5,31,52.3,32.7,23.4,28.0,1.0,140.0,88.0,15.70967741935484,11.0,16.741935483870968
2013-06-01,2013,6,1,15.0,34.3,25.6,30.0,1.0,320.0,82.0,16.0,11.0,17.0
2013-06-02,2013,6,2,8.0,34.8,24.8,29.8,1.0,180.0,83.0,16.433333333333334,14.0,17.533333333333335
2013-06-03,2013,6,3,9.9,34.4,24.4,29.4,1.0,160.0,77.0,16.866666666666667,11.0,18.066666666666666
2013-06-04,2013,6,4,0.0,34.5,24.9,29.7,1.0,20.0,73.0,17.3,6.0,18.6
2013-06-05,2013,6,5,0.0,35.0,24.8,29.9,1.0,110.0,69.0,17.733333333333334,10.0,19.133333333333333
2013-06-06,2013,6,6,9.6,34.2,24.6,29.4,1.0,340.0,84.0,18.166666666666668,9.0,19.666666666666668
2013-06-07,2013,6,7,46.8,35.0,25.3,30.2,1.0,220.0,78.0,18.6,8.0,20.2
2013-06-08,2013,6,8,72.7,33.4,25.3,29.4,2.0,180.0,88.0,19.033333333333335,13.0,20.733333333333334
2013-06-09,2013,6,9,12.5,33.6,26.0,29.8,1.0,220.0,88.0,19.46666666666667,8.0,21.266666666666666
2013-06-10,2013,6,10,23.1,33.5,26.3,29.9,1.0,340.0,83.0,19.9,7.0,21.8
2013-06-11,2013,6,11,78.7,33.1,25.0,29.1,1.0,360.0,84.0,20.333333333333332,8.0,22.333333333333332
2013-06-12,2013,6,12,2.8,33.5,25.8,29.7,1.0,180.0,83.0,20.766666666666666,12.0,22.866666666666667
2013-06-13,2013,6,13,35.3,32.0,25.3,28.7,1.0,220.0,89.0,21.2,10.0,23.4
2013-06-14,2013,6,14,34.8,32.7,24.3,28.5,2.0,140.0,87.0,21.633333333333333,22.0,23.933333333333334
2013-06-15,2013,6,15,0.0,34.2,25.8,30.0,1.0,140.0,77.0,22.066666666666663,11.0,24.466666666666665
2013-06-16,2013,6,16,25.1,32.8,25.5,29.1,1.0,320.0,89.0,22.5,9.0,25.0
2013-06-17,2013,6,17,22.9,32.4,24.3,28.4,1.0,220.0,86.0,22.933333333333337,20.0,25.53333333333333
2013-06-18,2013,6,18,14.7,32.3,25.6,29.0,1.0,220.0,88.0,23.366666666666667,9.0,26.066666666666666
2013-06-19,2013,6,19,10.9,31.5,25.2,28.4,1.0,220.0,89.0,23.8,16.0,26.6
2013-06-20,2013,6,20,4.2,33.8,25.4,29.6,2.0,140.0,78.0,24.233333333333334,21.0,27.133333333333333
2013-06-21,2013,6,21,13.8,32.3,24.9,28.6,1.0,140.0,89.0,24.666666666666668,15.0,27.666666666666668
2013-06-22,2013,6,22,24.6,32.8,24.6,28.7,1.0,180.0,85.0,25.1,22.0,28.2
2013-06-23,2013,6,23,2.8,32.9,24.5,28.7,1.0,180.0,82.0,25.533333333333335,18.0,28.733333333333334
2013-06-24,2013,6,24,2.0,33.5,24.9,29.2,1.0,340.0,83.0,25.96666666666667,43.0,29.266666666666666
2013-06-25,2013,6,25,0.0,33.6,24.4,29.0,1.0,270.0,80.0,26.4,24.0,29.8
2013-06-26,2013,6,26,0.0,33.9,25.8,29.9,1.0,220.0,74.0,26.833333333333332,18.0,30.333333333333332
2013-06-27,2013,6,27,1.8,34.5,24.8,29.7,1.0,220.0,76.0,27.266666666666666,21.0,30.866666666666667
2013-06-28,2013,6,28,12.6,33.1,24.8,29.0,1.0,140.0,81.0,27.7,13.0,31.4
2013-06-29,2013,6,29,66.4,32.6,23.9,28.3,3.0,340.0,86.0,28.133333333333333,18.0,31.933333333333334
2013-06-30,2013,6,30,1.8,30.0,24.6,27.3,2.0,140.0,89.0,28.566666666666663,20.0,32.46666666666667
2013-07-01,2013,7,1,3.5,34.0,24.5,29.3,1.0,140.0,78.0,29.0,26.0,33.0
2013-07-02,2013,7,2,2.1,33.2,25.4,29.3,1.0,20.0,82.0,29.0,30.0,33.25806451612903
2013-07-03,2013,7,3,4.9,30.7,24.6,27.7,1.0,340.0,91.0,29.0,28.0,33.516129032258064
2013-07-04,2013,7,4,4.1,33.0,24.0,28.5,1.0,140.0,82.0,29.0,14.0,33.774193548387096
2013-07-05,2013,7,5,2.0,33.3,25.0,29.1,1.0,140.0,82.0,29.0,18.0,34.03225806451613
2013-07-06,2013,7,6,0.2,32.5,24.0,28.3,1.0,220.0,88.0,29.0,25.0,34.29032258064516
2013-07-07,2013,7,7,0.0,32.6,23.7,28.2,1.0,140.0,79.0,29.0,21.0,34.54838709677419
2013-07-08,2013,7,8,0.0,32.4,22.4,27.4,1.0,360.0,80.0,29.0,28.0,34.806451612903224
2013-07-09,2013,7,9,0.0,33.6,24.6,29.1,1.0,360.0,80.0,29.0,36.0,35.064516129032256
2013-07-10,2013,7,10,9.2,33.0,24.7,28.9,1.0,270.0,84.0,29.0,31.0,35.32258064516129
2013-07-11,2013,7,11,0.0,33.3,24.8,29.0,1.0,350.0,82.0,29.0,35.0,35.58064516129032
2013-07-12,2013,7,12,0.0,32.3,25.5,28.9,1.0,270.0,78.0,29.0,26.0,35.83870967741935
2013-07-13,2013,7,13,0.2,30.0,24.3,27.2,1.0,180.0,87.0,29.0,49.0,36.096774193548384
2013-07-14,2013,7,14,3.8,32.8,24.4,28.6,1.0,220.0,87.0,29.0,24.0,36.354838709677416
2013-07-15,2013,7,15,0.6,31.0,24.5,27.8,1.0,350.0,90.0,29.0,38.0,36.61290322580645
2013-07-16,2013,7,16,47.1,32.8,24.0,28.4,1.0,270.0,86.0,29.0,51.0,36.87096774193548
2013-07-17,2013,7,17,5.4,30.0,24.7,27.4,1.0,140.0,92.0,29.0,45.0,37.12903225806451
2013-07-18,2013,7,18,0.0,34.0,26.0,30.0,1.0,140.0,79.0,29.0,58.0,37.38709677419355
2013-07-19,2013,7,19,0.0,33.4,24.7,29.1,1.0,160.0,80.0,29.0,54.0,37.645161290322584
2013-07-20,2013,7,20,0.0,33.5,24.5,29.0,1.0,160.0,77.0,29.0,55.0,37.903225806451616
2013-07-21,2013,7,21,1.7,32.8,24.4,28.6,1.0,360.0,78.0,29.0,49.0,38.16129032258065
2013-07-22,2013,7,22,0.0,32.6,24.6,28.6,1.0,90.0,79.0,29.0,53.0,38.41935483870968
2013-07-23,2013,7,23,21.6,31.7,24.1,27.9,1.0,140.0,90.0,29.0,55.0,38.67741935483871
2013-07-24,2013,7,24,5.8,33.0,24.1,28.5,1.0,320.0,83.0,29.0,75.0,38.935483870967744
2013-07-25,2013,7,25,0.0,33.5,25.6,29.5,1.0,360.0,78.0,29.0,40.0,39.193548387096776
2013-07-26,2013,7,26,5.8,33.5,24.3,28.9,1.0,140.0,84.0,29.0,39.0,39.45161290322581
2013-07-27,2013,7,27,34.4,32.1,23.4,27.8,1.0,180.0,93.0,29.0,61.0,39.70967741935484
2013-07-28,2013,7,28,57.4,31.5,23.5,27.5,1.0,270.0,97.0,29.0,54.0,39.96774193548387
2013-07-29,2013,7,29,4.0,30.0,24.9,27.5,1.0,360.0,90.0,29.0,48.0,40.225806451612904
2013-07-30,2013,7,30,0.0,31.5,25.8,28.7,2.0,90.0,82.0,29.0,42.0,40.483870967741936
2013-07-31,2013,7,31,8.2,30.6,24.6,27.6,2.0,90.0,90.0,29.0,35.0,40.74193548387097
2013-08-01,2013,8,1,1.4,31.0,24.0,27.5,1.0,220.0,85.0,29.0,41.0,41.0
2013-08-02,2013,8,2,6.3,33.7,24.8,29.3,1.0,140.0,78.0,29.096774193548388,51.0,41.064516129032256
2013-08-03,2013,8,3,70.3,33.2,22.2,27.7,1.0,220.0,87.0,29.193548387096776,40.0,41.12903225806452
2013-08-04,2013,8,4,4.0,31.0,24.4,27.7,1.0,180.0,90.0,29.29032258064516,41.0,41.193548387096776
2013-08-05,2013,8,5,7.6,33.8,24.4,29.1,1.0,90.0,80.0,29.387096774193548,60.0,41.25806451612903
2013-08-06,2013,8,6,2.1,28.2,24.0,26.1,1.0,140.0,90.0,29.483870967741936,57.0,41.32258064516129
2013-08-07,2013,8,7,2.4,30.7,24.0,27.4,1.0,180.0,85.0,29.580645161290324,41.0,41.38709677419355
2013-08-08,2013,8,8,1.1,31.9,24.3,28.1,1.0,200.0,86.0,29.677419354838708,36.0,41.45161290322581
2013-08-09,2013,8,9,3.5,30.0,24.1,27.0,1.0,260.0,91.0,29.774193548387096,32.0,41.516129032258064
2013-08-10,2013,8,10,4.8,31.8,23.8,27.8,1.0,220.0,88.0,29.870967741935484,34.0,41.58064516129032
2013-08-11,2013,8,11,42.6,30.1,25.0,27.5,1.0,180.0,90.0,29.967741935483872,39.0,41.645161290322584
2013-08-12,2013,8,12,38.1,28.3,24.0,26.2,2.0,140.0,93.0,30.06451612903226,51.0,41.70967741935484
2013-08-13,2013,8,13,0.0,31.9,24.7,28.3,2.0,180.0,77.0,30.161290322580644,53.0,41.774193548387096
2013-08-14,2013,8,14,0.0,33.5,25.2,29.4,1.0,320.0,80.0,30.258064516129032,48.0,41.83870967741935
2013-08-15,2013,8,15,0.0,33.2,26.4,29.8,1.0,200.0,89.0,30.35483870967742,43.0,41.903225806451616
2013-08-16,2013,8,16,0.0,31.9,27.7,29.8,2.0,220.0,77.0,30.451612903225808,40.0,41.96774193548387
2013-08-17,2013,8,17,20.2,29.8,24.6,27.2,2.0,220.0,94.0,30.548387096774192,36.0,42.03225806451613
2013-08-18,2013,8,18,174.3,28.1,23.0,25.5,2.0,220.0,96.0,30.64516129032258,29.0,42.096774193548384
2013-08-19,2013,8,19,105.5,26.0,23.6,24.8,1.0,220.0,98.0,30.741935483870968,25.0,42.16129032258065
2013-08-20,2013,8,20,225.7,26.2,23.0,24.6,1.0,220.0,99.0,30.838709677419356,39.0,42.225806451612904
2013-08-21,2013,8,21,166.1,26.8,24.0,25.4,2.0,220.0,97.0,30.93548387096774,34.0,42.29032258064516
