date,RAINFALL,TMEAN,RH,searches1,searches2,Cases
2012-02-06,0.0,26.2,73.0,12.655172413793103,14.482758620689657,15.0
2012-02-07,0.0,26.7,74.0,12.586206896551724,14.379310344827584,17.0
2012-02-08,0.0,27.1,74.0,12.517241379310343,14.275862068965518,28.0
2012-02-09,0.0,27.5,72.0,12.448275862068966,14.172413793103448,18.0
2012-02-10,0.0,25.8,77.0,12.379310344827584,14.06896551724138,21.0
2012-02-11,0.0,27.8,65.0,12.310344827586206,13.96551724137931,16.0
2012-02-12,8.8,25.0,93.0,12.241379310344827,13.862068965517242,10.0
2012-02-13,34.4,26.0,90.0,12.172413793103448,13.758620689655173,15.0
2012-02-14,0.0,26.8,84.0,12.10344827586207,13.655172413793103,21.0
2012-02-15,0.0,27.2,76.0,12.03448275862069,13.551724137931034,18.0
2012-02-16,41.0,27.0,99.0,11.96551724137931,13.448275862068966,4.0
2012-02-17,4.8,27.6,79.0,11.89655172413793,13.344827586206897,7.0
2012-02-18,2.2,26.6,80.0,11.827586206896552,13.241379310344827,11.0
2012-02-19,21.8,27.0,81.0,11.758620689655173,13.137931034482758,9.0
2012-02-20,12.6,24.4,93.0,11.689655172413794,13.03448275862069,14.0
2012-02-21,0.0,27.7,78.0,11.620689655172416,12.93103448275862,12.0
2012-02-22,2.0,27.3,86.0,11.551724137931034,12.827586206896552,7.0
2012-02-23,0.0,27.3,71.0,11.482758620689657,12.724137931034482,10.0
2012-02-24,0.0,26.6,72.0,11.413793103448276,12.620689655172416,18.0
2012-02-25,0.0,27.3,73.0,11.344827586206897,12.517241379310343,11.0
2012-02-26,0.0,27.4,80.0,11.275862068965518,12.413793103448276,16.0
2012-02-27,0.0,27.0,80.0,11.20689655172414,12.310344827586206,11.0
2012-02-28,0.0,28.8,70.0,11.137931034482758,12.20689655172414,25.0
2012-02-29,0.0,27.5,71.0,11.06896551724138,12.10344827586207,13.0
2012-03-01,0.0,28.1,72.0,11.0,12.0,28.0
2012-03-02,0.0,28.2,75.0,10.870967741935484,11.838709677419354,13.0
2012-03-03,0.0,28.0,62.0,10.741935483870968,11.67741935483871,16.0
2012-03-04,0.0,27.1,69.0,10.612903225806452,11.516129032258064,15.0
2012-03-05,0.0,28.1,66.0,10.483870967741936,11.35483870967742,20.0
2012-03-06,0.0,29.3,66.0,10.35483870967742,11.193548387096774,16.0
2012-03-07,1.0,28.1,78.0,10.225806451612904,11.03225806451613,14.0
2012-03-08,0.0,28.3,69.0,10.096774193548388,10.870967741935484,13.0
2012-03-09,0.0,26.7,64.0,9.967741935483872,10.709677419354838,14.0
2012-03-10,0.0,28.1,67.0,9.838709677419354,10.548387096774194,20.0
2012-03-11,0.0,27.2,74.0,9.709677419354838,10.387096774193548,27.0
2012-03-12,12.4,26.5,82.0,9.580645161290322,10.225806451612904,16.0
2012-03-13,1.0,26.4,88.0,9.451612903225806,10.064516129032258,15.0
2012-03-14,0.0,26.8,89.0,9.32258064516129,9.903225806451612,24.0
2012-03-15,0.0,28.2,71.0,9.193548387096774,9.741935483870968,9.0
2012-03-16,0.0,26.5,72.0,9.064516129032258,9.580645161290322,7.0
2012-03-17,0.0,27.7,69.0,8.935483870967742,9.419354838709678,14.0
2012-03-18,0.0,26.8,75.0,8.806451612903226,9.258064516129032,9.0
2012-03-19,0.0,27.5,75.0,8.67741935483871,9.096774193548388,12.0
2012-03-20,0.0,27.6,73.0,8.548387096774194,8.935483870967742,14.0
2012-03-21,0.0,27.6,71.0,8.419354838709678,8.774193548387096,15.0
2012-03-22,8.0,26.4,87.0,8.290322580645162,8.612903225806452,9.0
2012-03-23,0.0,29.3,80.0,8.161290322580646,8.451612903225806,17.0
2012-03-24,51.8,28.3,86.0,8.03225806451613,8.290322580645162,11.0
2012-03-25,0.0,26.9,84.0,7.903225806451613,8.129032258064516,8.0
2012-03-26,0.5,27.1,65.0,7.774193548387097,7.967741935483871,10.0
2012-03-27,0.0,26.4,70.0,7.645161290322581,7.806451612903226,14.0
2012-03-28,0.0,27.3,75.0,7.516129032258065,7.645161290322581,16.0
2012-03-29,29.6,25.4,89.0,7.387096774193548,7.483870967741936,11.0
2012-03-30,26.2,26.5,79.0,7.258064516129032,7.32258064516129,16.0
2012-03-31,65.0,26.2,91.0,7.129032258064516,7.161290322580645,7.0
2012-04-01,1.6,28.5,77.0,7.0,7.0,15.0
2012-04-02,0.0,29.0,78.0,7.133333333333334,7.2,16.0
2012-04-03,0.0,28.7,82.0,7.266666666666667,7.4,11.0
2012-04-04,0.0,28.3,76.0,7.4,7.6,7.0
2012-04-05,0.0,29.3,71.0,7.533333333333333,7.8,12.0
2012-04-06,0.4,28.2,81.0,7.666666666666667,8.0,5.0
2012-04-07,0.0,29.0,72.0,7.8,8.2,8.0
2012-04-08,0.0,28.0,70.0,7.933333333333334,8.4,12.0
2012-04-09,0.0,28.4,70.0,8.066666666666666,8.6,4.0
2012-04-10,0.0,29.3,70.0,8.2,8.8,16.0
2012-04-11,0.0,28.8,75.0,8.333333333333334,9.0,9.0
2012-04-12,0.0,29.8,72.0,8.466666666666667,9.2,11.0
2012-04-13,0.0,28.5,73.0,8.6,9.4,16.0
2012-04-14,0.0,27.7,69.0,8.733333333333333,9.6,11.0
2012-04-15,0.0,28.7,68.0,8.866666666666667,9.8,17.0
2012-04-16,0.0,29.2,63.0,9.0,10.0,21.0
2012-04-17,0.0,28.5,71.0,9.133333333333333,10.2,8.0
2012-04-18,0.0,28.3,64.0,9.266666666666667,10.4,15.0
2012-04-19,0.0,28.9,57.0,9.4,10.6,18.0
2012-04-20,0.0,29.0,64.0,9.533333333333331,10.8,17.0
2012-04-21,0.0,30.8,70.0,9.666666666666666,11.0,17.0
2012-04-22,0.0,30.9,74.0,9.8,11.2,15.0
2012-04-23,0.0,30.0,68.0,9.933333333333334,11.4,24.0
2012-04-24,0.0,30.8,62.0,10.066666666666666,11.6,17.0
2012-04-25,0.0,31.4,64.0,10.2,11.8,14.0
2012-04-26,0.0,30.7,72.0,10.333333333333334,12.0,15.0
2012-04-27,0.0,30.7,67.0,10.466666666666669,12.2,19.0
2012-04-28,0.0,30.9,68.0,10.6,12.4,23.0
2012-04-29,0.0,30.8,66.0,10.733333333333333,12.6,12.0
2012-04-30,0.0,30.1,68.0,10.866666666666667,12.8,16.0
2012-05-01,13.4,28.9,82.0,11.0,13.0,24.0
2012-05-02,0.5,30.4,79.0,11.258064516129032,13.32258064516129,20.0
2012-05-03,15.6,29.8,74.0,11.516129032258064,13.64516129032258,22.0
2012-05-04,32.8,27.2,90.0,11.774193548387096,13.96774193548387,15.0
2012-05-05,0.6,28.5,84.0,12.032258064516128,14.290322580645162,14.0
2012-05-06,5.0,29.1,84.0,12.290322580645162,14.612903225806452,12.0
2012-05-07,13.0,29.5,80.0,12.548387096774194,14.935483870967742,21.0
2012-05-08,8.5,29.4,80.0,12.806451612903226,15.258064516129032,6.0
2012-05-09,0.0,30.3,74.0,13.064516129032258,15.580645161290322,9.0
2012-05-10,4.6,30.7,85.0,13.32258064516129,15.903225806451612,23.0
2012-05-11,18.8,29.2,66.0,13.580645161290322,16.225806451612904,20.0
2012-05-12,7.5,29.8,81.0,13.838709677419354,16.548387096774192,24.0
2012-05-13,13.8,29.3,87.0,14.096774193548388,16.870967741935484,8.0
2012-05-14,2.8,29.8,79.0,14.35483870967742,17.193548387096776,11.0
2012-05-15,15.2,30.1,80.0,14.612903225806452,17.516129032258064,15.0
2012-05-16,0.0,30.1,75.0,14.870967741935484,17.838709677419356,14.0
2012-05-17,9.8,29.5,76.0,15.129032258064516,18.161290322580644,23.0
2012-05-18,1.0,29.1,83.0,15.387096774193548,18.483870967741936,15.0
2012-05-19,0.0,29.7,80.0,15.64516129032258,18.806451612903224,9.0
2012-05-20,1.0,30.3,82.0,15.903225806451612,19.129032258064516,23.0
2012-05-21,21.4,29.6,83.0,16.161290322580644,19.451612903225808,28.0
2012-05-22,1.8,29.3,78.0,16.419354838709676,19.774193548387096,21.0
2012-05-23,46.7,29.0,84.0,16.677419354838708,20.096774193548388,26.0
2012-05-24,1.4,29.6,77.0,16.93548387096774,20.419354838709676,15.0
2012-05-25,0.0,29.7,77.0,17.193548387096776,20.741935483870968,19.0
2012-05-26,0.0,29.8,75.0,17.451612903225808,21.064516129032256,19.0
2012-05-27,8.0,29.4,81.0,17.70967741935484,21.387096774193548,14.0
2012-05-28,10.4,29.1,81.0,17.967741935483872,21.70967741935484,11.0
2012-05-29,1.4,29.6,79.0,18.225806451612904,22.032258064516128,17.0
2012-05-30,36.0,28.4,90.0,18.483870967741936,22.35483870967742,34.0
2012-05-31,36.7,29.9,84.0,18.741935483870968,22.677419354838708,25.0
2012-06-01,54.5,29.5,84.0,19.0,23.0,26.0
2012-06-02,2.3,27.5,88.0,19.3,23.4,22.0
2012-06-03,0.5,28.4,80.0,19.6,23.8,25.0
2012-06-04,0.1,28.2,86.0,19.9,24.2,30.0
2012-06-05,2.0,29.8,80.0,20.2,24.6,22.0
2012-06-06,2.0,29.8,79.0,20.5,25.0,37.0
2012-06-07,6.6,28.5,88.0,20.8,25.4,22.0
2012-06-08,0.0,27.9,79.0,21.1,25.8,31.0
2012-06-09,0.0,29.5,76.0,21.4,26.2,33.0
2012-06-10,0.0,30.0,78.0,21.7,26.6,21.0
2012-06-11,29.8,28.6,79.0,22.0,27.0,25.0
2012-06-12,8.1,28.5,88.0,22.3,27.4,30.0
2012-06-13,16.2,28.0,88.0,22.6,27.8,26.0
2012-06-14,6.8,26.8,88.0,22.9,28.2,33.0
2012-06-15,4.5,27.5,82.0,23.2,28.6,43.0
2012-06-16,6.4,28.4,83.0,23.5,29.0,37.0
2012-06-17,84.4,26.7,89.0,23.8,29.4,34.0
2012-06-18,0.0,28.7,74.0,24.1,29.8,51.0
2012-06-19,0.0,29.8,68.0,24.4,30.2,52.0
2012-06-20,0.0,30.2,75.0,24.7,30.6,56.0
2012-06-21,0.0,29.4,77.0,25.0,31.0,42.0
2012-06-22,0.0,28.5,74.0,25.3,31.4,50.0
2012-06-23,0.0,29.1,71.0,25.6,31.8,42.0
2012-06-24,3.4,29.1,81.0,25.9,32.2,58.0
2012-06-25,18.8,27.4,86.0,26.2,32.6,64.0
2012-06-26,26.4,27.2,86.0,26.5,33.0,51.0
2012-06-27,2.1,29.0,83.0,26.8,33.4,64.0
2012-06-28,23.6,26.7,91.0,27.1,33.8,56.0
2012-06-29,10.1,28.5,85.0,27.4,34.2,53.0
2012-06-30,4.6,27.6,90.0,27.7,34.6,50.0
2012-07-01,9.6,28.4,81.0,28.0,35.0,47.0
2012-07-02,61.4,28.5,84.0,28.0,35.193548387096776,53.0
2012-07-03,69.8,24.5,97.0,28.0,35.38709677419355,53.0
2012-07-04,22.0,26.7,94.0,28.0,35.58064516129032,42.0
2012-07-05,1.1,28.9,79.0,28.0,35.774193548387096,58.0
2012-07-06,22.4,27.6,91.0,28.0,35.96774193548387,59.0
2012-07-07,0.0,29.2,87.0,28.0,36.16129032258065,52.0
2012-07-08,2.5,29.1,79.0,28.0,36.354838709677416,56.0
2012-07-09,24.2,29.0,76.0,28.0,36.54838709677419,70.0
2012-07-10,20.0,28.0,85.0,28.0,36.74193548387097,49.0
2012-07-11,3.0,28.1,88.0,28.0,36.935483870967744,68.0
2012-07-12,57.6,28.5,82.0,28.0,37.12903225806452,72.0
2012-07-13,3.6,28.0,82.0,28.0,37.32258064516129,49.0
2012-07-14,87.0,28.4,88.0,28.0,37.516129032258064,60.0
2012-07-15,0.0,29.4,84.0,28.0,37.70967741935484,57.0
2012-07-16,0.5,29.6,82.0,28.0,37.903225806451616,68.0
2012-07-17,6.8,29.1,80.0,28.0,38.096774193548384,60.0
2012-07-18,10.0,28.8,85.0,28.0,38.29032258064516,62.0
2012-07-19,25.4,28.0,83.0,28.0,38.483870967741936,55.0
2012-07-20,51.5,26.1,89.0,28.0,38.67741935483871,49.0
2012-07-21,116.9,24.1,96.0,28.0,38.87096774193548,49.0
2012-07-22,51.4,25.5,96.0,28.0,39.064516129032256,45.0
2012-07-23,0.2,28.7,80.0,28.0,39.25806451612903,52.0
2012-07-24,2.8,29.1,80.0,28.0,39.45161290322581,68.0
2012-07-25,1.7,27.9,88.0,28.0,39.645161290322584,54.0
2012-07-26,1.2,28.2,84.0,28.0,39.83870967741935,46.0
2012-07-27,39.7,28.1,84.0,28.0,40.03225806451613,47.0
2012-07-28,50.4,27.4,91.0,28.0,40.225806451612904,43.0
2012-07-29,96.8,26.0,94.0,28.0,40.41935483870968,36.0
2012-07-30,6.3,26.7,89.0,28.0,40.61290322580645,58.0
2012-07-31,40.6,27.7,85.0,28.0,40.806451612903224,53.0
2012-08-01,22.2,27.4,90.0,28.0,41.0,48.0
2012-08-02,45.1,27.5,94.0,27.903225806451612,40.70967741935484,53.0
2012-08-03,39.4,27.3,85.0,27.806451612903224,40.41935483870968,68.0
2012-08-04,20.2,27.0,97.0,27.70967741935484,40.12903225806452,46.0
2012-08-05,64.8,26.1,94.0,27.612903225806452,39.83870967741935,43.0
2012-08-06,323.4,25.0,96.0,27.516129032258064,39.54838709677419,47.0
2012-08-07,391.4,23.6,99.0,27.419354838709676,39.25806451612903,20.0
2012-08-08,292.6,24.7,99.0,27.322580645161292,38.96774193548387,44.0
2012-08-09,38.2,27.5,88.0,27.225806451612904,38.67741935483871,45.0
2012-08-10,19.4,27.7,88.0,27.129032258064516,38.38709677419355,32.0
2012-08-11,0.0,28.5,86.0,27.032258064516128,38.096774193548384,45.0
2012-08-12,0.3,28.3,83.0,26.93548387096774,37.806451612903224,66.0
2012-08-13,9.8,25.8,89.0,26.838709677419356,37.516129032258064,45.0
2012-08-14,25.5,25.1,94.0,26.741935483870968,37.225806451612904,53.0
2012-08-15,34.6,25.4,94.0,26.64516129032258,36.935483870967744,37.0
2012-08-16,6.4,26.7,87.0,26.548387096774192,36.645161290322584,36.0
2012-08-17,0.0,28.0,76.0,26.451612903225808,36.354838709677416,29.0
2012-08-18,0.2,28.5,81.0,26.35483870967742,36.064516129032256,39.0
2012-08-19,1.2,26.6,86.0,26.258064516129032,35.774193548387096,71.0
2012-08-20,3.2,27.0,90.0,26.161290322580644,35.483870967741936,71.0
2012-08-21,0.1,27.9,83.0,26.06451612903226,35.193548387096776,69.0
2012-08-22,0.0,28.3,79.0,25.967741935483872,34.903225806451616,66.0
2012-08-23,2.4,28.9,82.0,25.870967741935484,34.61290322580645,60.0
2012-08-24,25.3,28.3,86.0,25.774193548387096,34.32258064516129,48.0
2012-08-25,0.5,27.9,83.0,25.677419354838708,34.03225806451613,41.0
2012-08-26,0.7,28.5,83.0,25.580645161290324,33.74193548387097,46.0
2012-08-27,1.8,28.4,82.0,25.483870967741936,33.45161290322581,47.0
2012-08-28,0.0,29.0,81.0,25.387096774193548,33.16129032258065,45.0
2012-08-29,11.0,27.4,85.0,25.29032258064516,32.87096774193548,39.0
2012-08-30,0.0,28.9,76.0,25.193548387096776,32.58064516129032,16.0
2012-08-31,7.5,28.6,76.0,25.096774193548388,32.29032258064516,5.0
2012-09-01,11.9,28.8,81.0,25.0,32.0,8.0
2012-09-02,0.6,27.8,85.0,24.866666666666667,31.8,10.0
2012-09-03,28.3,28.0,88.0,24.733333333333334,31.6,8.0
2012-09-04,46.7,28.0,88.0,24.6,31.4,12.0
2012-09-05,0.4,26.8,90.0,24.466666666666665,31.2,23.0
2012-09-06,20.7,28.5,82.0,24.333333333333332,31.0,31.0
2012-09-07,6.2,29.0,88.0,24.2,30.8,30.0
2012-09-08,4.6,29.0,83.0,24.066666666666663,30.6,32.0
2012-09-09,3.4,28.0,81.0,23.933333333333337,30.4,27.0
2012-09-10,28.5,28.5,86.0,23.8,30.2,50.0
2012-09-11,2.4,28.0,83.0,23.666666666666668,30.0,50.0
2012-09-12,0.0,27.6,79.0,23.533333333333335,29.8,34.0
2012-09-13,1.4,27.7,81.0,23.4,29.6,55.0
2012-09-14,159.3,25.8,90.0,23.266666666666666,29.4,40.0
2012-09-15,53.8,26.8,92.0,23.133333333333333,29.2,44.0
2012-09-16,44.1,25.9,97.0,23.0,29.0,42.0
2012-09-17,73.0,27.3,86.0,22.866666666666667,28.8,63.0
2012-09-18,6.6,27.0,94.0,22.733333333333334,28.6,55.0
2012-09-19,62.7,28.2,85.0,22.6,28.4,48.0
2012-09-20,0.0,28.0,85.0,22.466666666666665,28.2,38.0
2012-09-21,0.0,27.3,87.0,22.333333333333332,28.0,36.0
2012-09-22,56.1,28.4,93.0,22.2,27.8,31.0
2012-09-23,12.7,28.8,84.0,22.066666666666663,27.6,32.0
2012-09-24,15.2,28.3,81.0,21.933333333333337,27.4,36.0
2012-09-25,0.7,29.8,79.0,21.8,27.2,28.0
2012-09-26,2.3,29.5,78.0,21.666666666666668,27.0,28.0
2012-09-27,0.2,30.0,81.0,21.533333333333335,26.8,25.0
2012-09-28,38.0,28.3,86.0,21.4,26.6,11.0
2012-09-29,12.6,25.9,90.0,21.266666666666666,26.4,25.0
2012-09-30,43.7,27.3,86.0,21.133333333333333,26.2,26.0
2012-10-01,57.4,26.7,82.0,21.0,26.0,57.0
2012-10-02,32.6,26.4,89.0,20.870967741935484,25.774193548387096,38.0
2012-10-03,53.6,24.6,94.0,20.741935483870968,25.548387096774192,39.0
2012-10-04,0.6,27.3,83.0,20.612903225806452,25.322580645161292,31.0
2012-10-05,0.1,27.7,79.0,20.483870967741936,25.096774193548388,33.0
2012-10-06,0.0,27.7,74.0,20.35483870967742,24.870967741935484,16.0
2012-10-07,42.3,27.8,78.0,20.225806451612904,24.64516129032258,22.0
2012-10-08,0.0,28.7,79.0,20.096774193548388,24.419354838709676,34.0
2012-10-09,6.2,28.6,81.0,19.967741935483872,24.193548387096776,24.0
2012-10-10,0.0,28.7,78.0,19.838709677419356,23.967741935483872,20.0
2012-10-11,0.0,28.0,79.0,19.70967741935484,23.741935483870968,17.0
2012-10-12,1.3,28.7,76.0,19.580645161290324,23.516129032258064,15.0
2012-10-13,0.0,28.0,77.0,19.451612903225808,23.29032258064516,24.0
2012-10-14,0.0,27.7,70.0,19.322580645161292,23.06451612903226,20.0
2012-10-15,0.0,27.5,73.0,19.193548387096776,22.838709677419356,34.0
2012-10-16,0.0,28.0,75.0,19.06451612903226,22.612903225806452,26.0
2012-10-17,0.0,28.0,73.0,18.935483870967744,22.387096774193548,26.0
2012-10-18,1.9,27.5,80.0,18.806451612903224,22.161290322580644,19.0
2012-10-19,0.4,27.5,74.0,18.677419354838708,21.935483870967744,16.0
2012-10-20,0.0,28.9,68.0,18.548387096774192,21.70967741935484,11.0
2012-10-21,1.9,27.5,75.0,18.419354838709676,21.483870967741936,22.0
2012-10-22,0.0,27.8,65.0,18.29032258064516,21.258064516129032,26.0
2012-10-23,0.0,28.8,64.0,18.161290322580644,21.032258064516128,17.0
2012-10-24,19.1,27.3,78.0,18.032258064516128,20.806451612903224,22.0
2012-10-25,98.9,25.5,91.0,17.903225806451612,20.580645161290324,5.0
2012-10-26,6.4,27.6,79.0,17.774193548387096,20.35483870967742,8.0
2012-10-27,0.0,27.9,78.0,17.64516129032258,20.129032258064516,6.0
2012-10-28,0.1,26.6,83.0,17.516129032258064,19.903225806451612,23.0
2012-10-29,0.0,27.5,74.0,17.387096774193548,19.677419354838708,23.0
2012-10-30,1.3,27.3,82.0,17.258064516129032,19.451612903225808,18.0
2012-10-31,15.0,26.4,84.0,17.129032258064516,19.225806451612904,20.0
2012-11-01,0.0,27.4,77.0,17.0,19.0,15.0
2012-11-02,0.0,26.8,70.0,16.866666666666667,18.933333333333337,21.0
2012-11-03,0.6,27.8,73.0,16.733333333333334,18.866666666666667,14.0
2012-11-04,2.8,27.3,84.0,16.6,18.8,23.0
2012-11-05,0.0,26.9,82.0,16.466666666666665,18.733333333333334,22.0
2012-11-06,0.0,27.7,75.0,16.333333333333332,18.666666666666668,23.0
2012-11-07,0.0,28.3,78.0,16.2,18.6,25.0
2012-11-08,7.9,28.1,78.0,16.066666666666666,18.533333333333335,20.0
2012-11-09,6.6,27.8,88.0,15.933333333333334,18.466666666666665,8.0
2012-11-10,0.0,28.7,89.0,15.8,18.4,12.0
2012-11-11,0.0,28.3,76.0,15.666666666666666,18.333333333333332,16.0
2012-11-12,3.0,27.0,67.0,15.533333333333331,18.266666666666666,17.0
2012-11-13,0.0,27.3,82.0,15.4,18.2,11.0
2012-11-14,0.2,28.9,74.0,15.266666666666667,18.133333333333333,15.0
2012-11-15,2.6,29.0,79.0,15.133333333333333,18.066666666666663,17.0
2012-11-16,0.0,27.4,80.0,15.0,18.0,12.0
2012-11-17,0.0,26.9,79.0,14.866666666666667,17.933333333333334,6.0
2012-11-18,0.0,28.0,80.0,14.733333333333333,17.866666666666667,13.0
2012-11-19,3.0,28.1,82.0,14.6,17.8,14.0
2012-11-20,0.0,28.8,76.0,14.466666666666669,17.733333333333334,15.0
2012-11-21,0.0,27.9,72.0,14.333333333333334,17.666666666666668,16.0
2012-11-22,0.0,27.8,76.0,14.2,17.6,11.0
2012-11-23,0.0,28.0,80.0,14.066666666666666,17.533333333333335,16.0
2012-11-24,0.0,28.9,73.0,13.933333333333334,17.466666666666665,10.0
2012-11-25,0.0,27.9,68.0,13.8,17.4,13.0
2012-11-26,0.0,27.8,72.0,13.666666666666666,17.333333333333332,27.0
2012-11-27,0.0,29.1,64.0,13.533333333333331,17.266666666666666,15.0
2012-11-28,0.0,27.0,75.0,13.4,17.2,18.0
2012-11-29,0.0,27.1,69.0,13.266666666666667,17.133333333333333,20.0
2012-11-30,0.0,27.5,68.0,13.133333333333333,17.066666666666666,18.0
2012-12-01,0.0,28.3,68.0,13.0,17.0,21.0
2012-12-02,1.0,26.1,89.0,13.03225806451613,16.967741935483872,10.0
2012-12-03,0.0,27.2,79.0,13.064516129032258,16.93548387096774,14.0
2012-12-04,1.7,26.9,84.0,13.096774193548388,16.903225806451612,14.0
2012-12-05,0.0,27.6,75.0,13.129032258064516,16.870967741935484,20.0
2012-12-06,0.0,28.0,75.0,13.161290322580646,16.838709677419356,10.0
2012-12-07,0.0,27.9,77.0,13.193548387096774,16.806451612903224,15.0
2012-12-08,0.0,28.7,76.0,13.225806451612904,16.774193548387096,4.0
2012-12-09,0.0,27.2,82.0,13.258064516129032,16.741935483870968,7.0
2012-12-10,0.0,28.4,77.0,13.290322580645162,16.70967741935484,13.0
2012-12-11,0.0,27.3,76.0,13.32258064516129,16.677419354838708,15.0
2012-12-12,0.0,28.3,69.0,13.35483870967742,16.64516129032258,22.0
2012-12-13,0.0,27.5,69.0,13.387096774193548,16.612903225806452,10.0
2012-12-14,0.0,28.1,70.0,13.419354838709678,16.580645161290324,18.0
2012-12-15,0.0,27.8,78.0,13.451612903225806,16.548387096774192,22.0
2012-12-16,18.0,27.1,88.0,13.483870967741936,16.516129032258064,11.0
2012-12-17,0.0,27.3,75.0,13.516129032258064,16.483870967741936,14.0
2012-12-18,0.0,27.1,70.0,13.548387096774194,16.451612903225808,7.0
2012-12-19,0.0,27.2,71.0,13.580645161290322,16.419354838709676,14.0
2012-12-20,0.0,28.4,67.0,13.612903225806452,16.387096774193548,17.0
2012-12-21,0.0,28.3,71.0,13.64516129032258,16.35483870967742,12.0
2012-12-22,0.0,28.0,72.0,13.67741935483871,16.322580645161292,12.0
2012-12-23,0.0,27.0,76.0,13.709677419354838,16.29032258064516,11.0
2012-12-24,0.0,26.8,70.0,13.741935483870968,16.258064516129032,14.0
2012-12-25,0.0,28.3,73.0,13.774193548387096,16.225806451612904,7.0
2012-12-26,10.9,25.8,83.0,13.806451612903226,16.193548387096776,6.0
2012-12-27,2.5,26.7,83.0,13.838709677419354,16.161290322580644,5.0
2012-12-28,0.0,27.1,84.0,13.870967741935484,16.129032258064516,2.0
2012-12-29,13.5,26.6,92.0,13.903225806451612,16.096774193548388,2.0
2012-12-30,0.0,27.2,78.0,13.935483870967742,16.06451612903226,4.0
2012-12-31,0.4,26.9,74.0,13.96774193548387,16.032258064516128,6.0
2013-01-01,0.6,25.2,84.0,14.0,16.0,8.0
2013-01-02,0.0,28.4,75.0,13.96774193548387,15.935483870967742,12.0
2013-01-03,4.6,26.8,82.0,13.935483870967742,15.870967741935484,10.0
2013-01-04,0.0,27.2,83.0,13.903225806451612,15.806451612903226,11.0
2013-01-05,0.8,27.9,76.0,13.870967741935484,15.741935483870968,12.0
2013-01-06,0.0,28.5,75.0,13.838709677419354,15.67741935483871,11.0
2013-01-07,0.9,27.2,82.0,13.806451612903226,15.612903225806452,18.0
2013-01-08,0.0,27.5,79.0,13.774193548387096,15.548387096774194,10.0
2013-01-09,0.0,25.6,76.0,13.741935483870968,15.483870967741936,14.0
2013-01-10,0.0,25.8,75.0,13.709677419354838,15.419354838709678,14.0
2013-01-11,13.7,25.3,84.0,13.67741935483871,15.35483870967742,14.0
2013-01-12,2.2,26.6,86.0,13.64516129032258,15.290322580645162,6.0
2013-01-13,10.3,27.6,82.0,13.612903225806452,15.225806451612904,9.0
2013-01-14,0.0,25.0,78.0,13.580645161290322,15.161290322580646,9.0
2013-01-15,0.0,25.9,64.0,13.548387096774194,15.096774193548388,6.0
2013-01-16,0.0,24.1,69.0,13.516129032258064,15.03225806451613,20.0
2013-01-17,0.0,25.4,67.0,13.483870967741936,14.967741935483872,11.0
2013-01-18,0.0,26.4,66.0,13.451612903225806,14.903225806451612,13.0
2013-01-19,0.0,24.8,74.0,13.419354838709678,14.838709677419354,12.0
2013-01-20,0.0,24.0,80.0,13.387096774193548,14.774193548387096,7.0
2013-01-21,3.4,25.1,76.0,13.35483870967742,14.709677419354838,17.0
2013-01-22,0.2,25.7,80.0,13.32258064516129,14.64516129032258,5.0
2013-01-23,0.7,23.0,77.0,13.290322580645162,14.580645161290322,8.0
2013-01-24,0.0,24.9,72.0,13.258064516129032,14.516129032258064,14.0
2013-01-25,9.6,26.4,82.0,13.225806451612904,14.451612903225806,5.0
2013-01-26,0.0,25.3,78.0,13.193548387096774,14.387096774193548,8.0
2013-01-27,0.0,26.8,79.0,13.161290322580646,14.32258064516129,4.0
2013-01-28,0.0,26.0,69.0,13.129032258064516,14.258064516129032,12.0
2013-01-29,0.0,25.2,72.0,13.096774193548388,14.193548387096774,8.0
2013-01-30,0.0,25.6,65.0,13.064516129032258,14.129032258064516,9.0
2013-01-31,0.0,26.3,70.0,13.03225806451613,14.064516129032258,10.0
2013-02-01,0.0,28.2,70.0,13.0,14.0,9.0
2013-02-02,0.0,27.3,70.0,12.857142857142858,13.892857142857142,14.0
2013-02-03,0.0,26.2,73.0,12.714285714285714,13.785714285714286,4.0
2013-02-04,0.0,27.2,66.0,12.571428571428571,13.678571428571429,8.0
2013-02-05,0.0,26.4,70.0,12.428571428571429,13.571428571428571,7.0
2013-02-06,0.0,27.1,70.0,12.285714285714286,13.464285714285714,9.0
2013-02-07,0.0,26.6,72.0,12.142857142857142,13.357142857142858,6.0
2013-02-08,0.0,26.8,69.0,12.0,13.25,8.0
2013-02-09,0.0,25.6,74.0,11.857142857142858,13.142857142857142,3.0
2013-02-10,0.0,26.3,76.0,11.714285714285714,13.035714285714286,6.0
2013-02-11,6.5,27.3,71.0,11.571428571428571,12.928571428571429,5.0
2013-02-12,0.0,27.3,77.0,11.428571428571429,12.821428571428571,8.0
2013-02-13,0.0,26.7,73.0,11.285714285714286,12.714285714285714,15.0
2013-02-14,0.0,28.3,66.0,11.142857142857142,12.607142857142858,13.0
2013-02-15,0.0,26.1,74.0,11.0,12.5,7.0
2013-02-16,0.0,28.3,62.0,10.857142857142858,12.392857142857142,9.0
2013-02-17,0.0,26.9,68.0,10.714285714285715,12.285714285714286,7.0
2013-02-18,0.0,28.0,63.0,10.571428571428571,12.178571428571429,11.0
