YEAR,MONTH,DAY,RAINFALL,TMAX,TMIN,TMEAN,WIND_SPEED,WIND_DIRECTION,RH
2016,11,28,-1.0,34.4,25.4,29.9,2.0,140.0,68.0
2016,11,29,-1.0,33.2,24.2,28.7,1.0,20.0,69.0
2016,11,30,-1.0,33.4,24.4,28.9,2.0,40.0,69.0
2016,12,1,-1.0,31.5,22.9,27.2,1.0,40.0,76.0
2016,12,2,4.7,29.9,22.0,25.95,1.0,40.0,82.0
2016,12,3,0.0,31.2,22.5,26.85,1.0,360.0,76.0
2016,12,4,-1.0,33.5,24.0,28.75,1.0,90.0,66.0
2016,12,5,5.0,31.6,24.0,27.8,1.0,320.0,82.0
2016,12,6,0.0,32.0,24.7,28.35,2.0,360.0,67.0
2016,12,7,6.0,30.2,24.0,27.1,1.0,360.0,75.0
2016,12,8,5.4,31.5,24.9,28.2,1.0,90.0,81.0
2016,12,9,0.0,31.8,24.8,28.3,1.0,90.0,71.0
2016,12,10,3.0,31.5,24.5,28.0,1.0,200.0,78.0
2016,12,11,-1.0,31.8,24.0,27.9,1.0,360.0,73.0
2016,12,12,40.5,30.0,23.9,26.95,1.0,360.0,79.0
2016,12,13,4.4,28.6,25.0,26.8,1.0,320.0,88.0
2016,12,14,-1.0,29.6,24.2,26.9,1.0,340.0,84.0
2016,12,15,5.1,27.5,24.2,25.85,1.0,180.0,85.0
2016,12,16,2.5,28.7,22.5,25.6,2.0,20.0,79.0
2016,12,17,0.0,28.6,22.8,25.7,1.0,90.0,77.0
2016,12,18,4.6,27.8,23.5,25.65,1.0,360.0,84.0
2016,12,19,0.7,31.2,24.4,27.8,2.0,360.0,76.0
2016,12,20,0.0,32.8,23.2,28.0,2.0,90.0,71.0
2016,12,21,-1.0,31.5,21.2,26.35,1.0,140.0,72.0
2016,12,22,0.0,33.0,22.5,27.75,1.0,40.0,72.0
2016,12,23,0.0,32.5,23.2,27.85,2.0,40.0,70.0
2016,12,24,-1.0,33.0,24.5,28.75,2.0,360.0,67.0
2016,12,25,1.6,32.3,23.6,27.95,3.0,360.0,56.0
2016,12,26,38.6,29.8,23.2,26.5,2.0,360.0,79.0
2016,12,27,0.0,34.0,24.4,29.2,1.0,140.0,68.0
2016,12,28,-1.0,33.0,25.2,29.1,1.0,40.0,71.0
2016,12,29,0.0,31.8,24.6,28.2,1.0,320.0,77.0
2016,12,30,0.0,33.6,24.4,29.0,1.0,40.0,67.0
2016,12,31,4.2,31.0,24.2,27.6,1.0,360.0,74.0
2017,1,1,0.0,31.0,22.9,26.95,2.0,20.0,71.0
2017,1,2,0.0,30.9,23.0,26.95,2.0,360.0,63.0
2017,1,3,0.0,32.4,22.5,27.45,2.0,40.0,68.0
2017,1,4,0.2,32.1,24.0,28.05,2.0,360.0,68.0
2017,1,5,0.4,29.0,22.0,25.5,1.0,360.0,79.0
2017,1,6,0.0,32.1,21.5,26.8,1.0,40.0,65.0
2017,1,7,0.0,32.0,19.0,25.5,1.0,40.0,66.0
2017,1,8,0.0,29.6,20.4,25.0,1.0,320.0,69.0
2017,1,9,0.0,31.9,22.5,27.2,1.0,20.0,64.0
2017,1,10,14.8,27.0,22.4,24.7,1.0,360.0,86.0
2017,1,11,1.0,29.9,22.9,26.4,1.0,40.0,81.0
2017,1,12,-1.0,28.9,22.5,25.7,1.0,250.0,76.0
2017,1,13,0.0,32.3,23.0,27.65,1.0,40.0,69.0
2017,1,14,0.0,30.4,22.5,26.45,1.0,40.0,82.0
2017,1,15,-1.0,30.6,23.5,27.05,1.0,40.0,77.0
2017,1,16,0.0,30.0,22.1,26.05,1.0,140.0,69.0
2017,1,17,0.0,30.6,21.4,26.0,2.0,90.0,76.0
2017,1,18,0.0,31.6,21.2,26.4,1.0,360.0,72.0
2017,1,19,0.0,30.4,21.2,25.8,1.0,20.0,68.0
2017,1,20,0.0,30.6,20.5,25.55,1.0,20.0,69.0
2017,1,21,0.0,30.8,20.8,25.8,1.0,360.0,68.0
2017,1,22,20.0,30.0,23.0,26.5,1.0,360.0,77.0
2017,1,23,6.3,28.4,22.4,25.4,2.0,20.0,83.0
2017,1,24,0.4,29.0,22.8,25.9,1.0,90.0,82.0
2017,1,25,-1.0,30.4,22.9,26.65,2.0,40.0,73.0
2017,1,26,-1.0,29.0,22.4,25.7,1.0,40.0,75.0
2017,1,27,-1.0,28.3,20.0,24.15,1.0,180.0,72.0
2017,1,28,-1.0,29.8,21.5,25.65,1.0,340.0,81.0
2017,1,29,0.0,29.1,22.5,25.8,2.0,360.0,72.0
2017,1,30,-1.0,30.4,24.0,27.2,2.0,20.0,75.0
2017,1,31,0.8,31.3,24.0,27.65,2.0,40.0,74.0
2017,2,1,29.2,30.0,24.4,27.2,1.0,220.0,84.0
2017,2,2,5.0,29.4,23.2,26.3,1.0,270.0,88.0
2017,2,3,-1.0,28.7,21.0,24.85,1.0,360.0,79.0
2017,2,4,0.0,30.0,21.1,25.55,1.0,40.0,68.0
2017,2,5,0.0,30.6,21.8,26.2,1.0,90.0,71.0
2017,2,6,0.0,30.4,21.1,25.75,1.0,70.0,68.0
2017,2,7,0.0,31.6,21.8,26.7,1.0,340.0,62.0
2017,2,8,0.0,30.6,21.7,26.15,1.0,40.0,66.0
2017,2,9,0.0,30.4,22.0,26.2,1.0,320.0,71.0
2017,2,10,0.0,29.5,21.5,25.5,1.0,40.0,66.0
2017,2,11,0.0,29.0,21.2,25.1,2.0,360.0,63.0
2017,2,12,0.0,29.4,21.4,25.4,1.0,360.0,64.0
2017,2,13,0.1,26.3,19.2,22.75,2.0,360.0,73.0
2017,2,14,0.0,28.1,19.6,23.85,3.0,40.0,66.0
2017,2,15,0.0,29.5,19.1,24.3,2.0,90.0,67.0
2017,2,16,0.0,29.1,21.1,25.1,1.0,340.0,69.0
2017,2,17,0.0,28.8,20.0,24.4,1.0,360.0,73.0
2017,2,18,37.7,28.5,23.0,25.75,1.0,160.0,90.0
2017,2,19,1.0,28.3,22.0,25.15,1.0,200.0,78.0
2017,2,20,0.0,32.6,23.1,27.85,1.0,140.0,71.0
2017,2,21,0.0,32.7,21.0,26.85,2.0,150.0,63.0
2017,2,22,0.0,33.4,21.9,27.65,2.0,140.0,64.0
2017,2,23,0.0,32.5,23.8,28.15,1.0,180.0,68.0
2017,2,24,-1.0,31.2,22.6,26.9,1.0,360.0,71.0
2017,2,25,0.0,33.2,24.2,28.7,1.0,110.0,65.0
2017,2,26,-1.0,30.9,24.6,27.75,1.0,20.0,68.0
2017,2,27,-1.0,32.8,23.9,28.35,1.0,140.0,65.0
2017,2,28,0.8,32.8,21.8,27.3,1.0,360.0,67.0
2017,3,1,-1.0,32.3,23.4,27.85,1.0,70.0,68.0
2017,3,2,0.4,29.0,23.7,26.35,1.0,140.0,71.0
2017,3,3,-1.0,30.5,23.4,26.95,1.0,20.0,70.0
2017,3,4,5.8,28.0,21.5,24.75,1.0,140.0,77.0
2017,3,5,0.0,31.8,20.4,26.1,1.0,140.0,66.0
2017,3,6,0.0,32.6,19.5,26.05,2.0,220.0,65.0
2017,3,7,0.0,32.2,21.0,26.6,1.0,360.0,66.0
2017,3,8,0.0,31.7,21.0,26.35,1.0,360.0,66.0
2017,3,9,0.0,31.8,21.0,26.4,1.0,140.0,64.0
2017,3,10,0.0,32.6,20.5,26.55,1.0,40.0,61.0
2017,3,11,0.0,32.5,20.8,26.65,2.0,360.0,63.0
2017,3,12,0.0,33.9,23.4,28.65,1.0,110.0,58.0
2017,3,13,0.0,33.5,25.0,29.25,1.0,110.0,64.0
2017,3,14,-1.0,33.4,23.0,28.2,1.0,220.0,59.0
2017,3,15,0.0,32.1,23.8,27.95,1.0,70.0,63.0
2017,3,16,0.0,31.7,22.0,26.85,1.0,40.0,61.0
2017,3,17,0.0,32.5,21.0,26.75,1.0,90.0,59.0
2017,3,18,0.0,32.4,21.0,26.7,2.0,110.0,57.0
2017,3,19,0.0,32.8,21.8,27.3,2.0,70.0,62.0
2017,3,20,0.0,32.4,22.2,27.3,1.0,90.0,64.0
2017,3,21,0.8,31.0,24.6,27.8,1.0,360.0,69.0
2017,3,22,0.0,34.7,24.3,29.5,1.0,160.0,64.0
2017,3,23,0.0,34.9,25.8,30.35,2.0,140.0,64.0
2017,3,24,0.0,35.3,24.0,29.65,1.0,120.0,61.0
2017,3,25,0.0,33.9,23.5,28.7,1.0,140.0,61.0
2017,3,26,0.0,34.3,24.2,29.25,1.0,320.0,59.0
2017,3,27,0.0,31.9,25.0,28.45,1.0,40.0,63.0
2017,3,28,0.0,32.0,24.0,28.0,2.0,90.0,61.0
2017,3,29,0.0,33.9,23.2,28.55,2.0,140.0,62.0
2017,3,30,0.0,32.8,21.8,27.3,1.0,140.0,60.0
2017,3,31,0.0,33.3,23.0,28.15,1.0,180.0,61.0
2017,4,1,29.5,34.8,22.5,28.65,1.0,360.0,69.0
2017,4,2,0.0,31.5,24.6,28.05,2.0,20.0,64.0
2017,4,3,0.0,31.1,20.6,25.85,2.0,40.0,62.0
2017,4,4,-1.0,29.6,20.4,25.0,1.0,360.0,64.0
2017,4,5,0.0,31.2,21.4,26.3,1.0,140.0,67.0
2017,4,6,0.0,31.8,23.4,27.6,1.0,360.0,68.0
2017,4,7,0.0,33.8,25.2,29.5,1.0,120.0,59.0
2017,4,8,0.0,33.8,25.0,29.4,1.0,70.0,63.0
2017,4,9,0.0,35.2,25.9,30.55,2.0,140.0,70.0
2017,4,10,0.0,36.2,26.8,31.5,2.0,140.0,61.0
2017,4,11,0.0,34.8,25.2,30.0,2.0,220.0,61.0
2017,4,12,0.0,34.2,22.2,28.2,1.0,90.0,62.0
2017,4,13,0.0,34.8,22.6,28.7,1.0,40.0,59.0
2017,4,14,0.0,35.0,22.8,28.9,2.0,140.0,53.0
2017,4,15,0.0,34.2,25.0,29.6,2.0,140.0,64.0
2017,4,16,4.8,33.5,25.4,29.45,1.0,90.0,79.0
2017,4,17,15.0,35.0,24.6,29.8,1.0,140.0,75.0
2017,4,18,0.0,34.6,26.5,30.55,1.0,220.0,68.0
2017,4,19,22.5,34.4,26.4,30.4,1.0,220.0,67.0
2017,4,20,-1.0,35.5,27.4,31.45,1.0,270.0,71.0
2017,4,21,1.0,35.0,26.5,30.75,1.0,180.0,66.0
2017,4,22,1.5,34.5,25.2,29.85,1.0,320.0,68.0
2017,4,23,0.0,34.4,26.8,30.6,1.0,320.0,67.0
2017,4,24,0.0,35.5,25.5,30.5,1.0,140.0,65.0
2017,4,25,-1.0,33.6,23.8,28.7,1.0,340.0,62.0
2017,4,26,0.0,34.8,26.3,30.55,2.0,270.0,62.0
2017,4,27,52.2,34.9,24.8,29.85,2.0,360.0,71.0
2017,4,28,1.5,35.4,25.0,30.2,2.0,340.0,64.0
2017,4,29,0.2,34.8,26.2,30.5,2.0,40.0,68.0
2017,4,30,0.0,32.1,25.0,28.55,1.0,360.0,72.0
2017,5,1,1.2,35.3,26.3,30.8,1.0,360.0,69.0
2017,5,2,33.1,33.6,25.5,29.55,1.0,360.0,74.0
2017,5,3,2.2,34.3,25.0,29.65,1.0,90.0,75.0
2017,5,4,0.0,34.9,24.5,29.7,2.0,360.0,64.0
2017,5,5,-1.0,33.6,24.0,28.8,1.0,340.0,64.0
2017,5,6,0.0,34.5,24.8,29.65,1.0,140.0,69.0
2017,5,7,3.2,35.0,24.5,29.75,1.0,200.0,65.0
2017,5,8,0.0,34.8,25.0,29.9,1.0,40.0,56.0
2017,5,9,0.2,34.8,25.8,30.3,1.0,360.0,60.0
2017,5,10,0.0,35.2,26.0,30.6,1.0,110.0,59.0
2017,5,11,-1.0,35.2,26.0,30.6,2.0,140.0,60.0
2017,5,12,0.0,36.1,25.5,30.8,2.0,160.0,53.0
2017,5,13,0.0,36.0,25.1,30.55,2.0,120.0,60.0
2017,5,14,0.0,35.2,25.4,30.3,2.0,140.0,57.0
2017,5,15,0.0,36.1,25.1,30.6,2.0,140.0,63.0
2017,5,16,-1.0,34.9,25.2,30.05,2.0,200.0,61.0
2017,5,17,0.4,34.6,26.5,30.55,1.0,260.0,73.0
2017,5,18,1.2,35.2,26.8,31.0,2.0,300.0,71.0
2017,5,19,15.1,36.3,26.0,31.15,2.0,160.0,71.0
2017,5,20,0.0,32.2,26.0,29.1,1.0,340.0,74.0
2017,5,21,2.4,33.6,26.6,30.1,2.0,320.0,77.0
2017,5,22,26.7,34.0,26.2,30.1,2.0,250.0,77.0
2017,5,23,-1.0,33.1,27.2,30.15,1.0,270.0,77.0
2017,5,24,10.3,33.2,27.2,30.2,1.0,270.0,77.0
2017,5,25,33.8,29.5,26.0,27.75,1.0,220.0,86.0
2017,5,26,2.1,34.1,25.0,29.55,2.0,220.0,77.0
2017,5,27,39.0,33.5,25.0,29.25,1.0,180.0,79.0
2017,5,28,40.0,35.0,26.2,30.6,2.0,180.0,73.0
2017,5,29,0.0,35.2,26.0,30.6,1.0,160.0,74.0
2017,5,30,86.6,33.8,24.2,29.0,2.0,140.0,81.0
2017,5,31,0.0,34.2,26.0,30.1,1.0,320.0,74.0
2017,6,1,0.5,34.8,26.2,30.5,1.0,230.0,73.0
2017,6,2,0.0,34.1,27.0,30.55,2.0,270.0,71.0
2017,6,3,6.3,33.8,26.0,29.9,2.0,220.0,73.0
2017,6,4,2.0,33.8,25.7,29.75,2.0,200.0,72.0
2017,6,5,0.5,33.2,25.5,29.35,1.0,140.0,77.0
2017,6,6,0.5,33.2,26.0,29.6,1.0,360.0,77.0
2017,6,7,9.2,33.5,25.9,29.7,1.0,90.0,82.0
2017,6,8,-1.0,35.4,25.3,30.35,1.0,140.0,63.0
2017,6,9,18.1,33.9,24.5,29.2,1.0,360.0,84.0
2017,6,10,5.5,30.0,24.5,27.25,1.0,140.0,89.0
2017,6,11,21.6,33.2,25.2,29.2,1.0,140.0,84.0
2017,6,12,0.0,34.8,25.2,30.0,1.0,150.0,68.0
2017,6,13,0.0,35.8,26.8,31.3,1.0,140.0,63.0
2017,6,14,1.0,35.8,25.2,30.5,1.0,360.0,74.0
2017,6,15,8.4,34.2,24.8,29.5,1.0,270.0,72.0
2017,6,16,0.0,34.0,26.0,30.0,1.0,270.0,71.0
2017,6,17,0.0,34.1,25.3,29.7,1.0,220.0,79.0
2017,6,18,0.0,35.0,26.6,30.8,1.0,220.0,68.0
2017,6,19,31.4,35.2,25.0,30.1,1.0,360.0,74.0
2017,6,20,33.6,33.6,24.5,29.05,1.0,90.0,72.0
2017,6,21,19.0,34.2,25.4,29.8,1.0,270.0,77.0
2017,6,22,5.7,32.8,25.4,29.1,1.0,270.0,80.0
2017,6,23,0.6,32.0,25.5,28.75,1.0,270.0,78.0
2017,6,24,-1.0,34.4,25.0,29.7,1.0,270.0,68.0
2017,6,25,0.0,34.5,25.0,29.75,1.0,70.0,73.0
2017,6,26,14.0,34.1,25.5,29.8,1.0,90.0,79.0
2017,6,27,51.8,32.4,25.0,28.7,1.0,90.0,84.0
2017,6,28,85.2,31.6,24.5,28.05,1.0,270.0,84.0
2017,6,29,-1.0,33.9,25.0,29.45,1.0,90.0,70.0
2017,6,30,29.0,33.8,23.8,28.8,1.0,360.0,76.0
2017,7,1,31.6,33.6,25.0,29.3,1.0,200.0,77.0
2017,7,2,23.2,32.8,24.4,28.6,1.0,340.0,81.0
2017,7,3,15.2,32.2,25.1,28.65,1.0,340.0,84.0
2017,7,4,12.0,32.4,25.0,28.7,1.0,140.0,82.0
2017,7,5,36.8,32.4,24.4,28.4,1.0,180.0,79.0
2017,7,6,0.3,34.2,25.0,29.6,1.0,90.0,73.0
2017,7,7,0.0,34.0,24.8,29.4,1.0,180.0,71.0
2017,7,8,4.8,32.3,24.5,28.4,1.0,90.0,79.0
2017,7,9,-1.0,31.8,25.4,28.6,1.0,340.0,83.0
2017,7,10,2.7,32.0,25.0,28.5,1.0,340.0,80.0
2017,7,11,5.4,33.4,24.9,29.15,1.0,140.0,76.0
2017,7,12,2.0,32.5,25.2,28.85,1.0,90.0,80.0
2017,7,13,44.2,33.3,24.9,29.1,1.0,180.0,84.0
2017,7,14,9.8,32.7,25.2,28.95,2.0,140.0,78.0
2017,7,15,2.0,32.8,24.8,28.8,1.0,140.0,81.0
2017,7,16,-1.0,31.8,25.6,28.7,2.0,290.0,76.0
2017,7,17,0.0,34.4,26.0,30.2,1.0,90.0,68.0
2017,7,18,0.8,32.5,24.7,28.6,2.0,320.0,73.0
2017,7,19,7.2,31.5,25.1,28.3,2.0,150.0,77.0
2017,7,20,6.0,30.8,24.6,27.7,1.0,120.0,85.0
2017,7,21,7.6,33.4,24.8,29.1,2.0,200.0,78.0
2017,7,22,61.1,31.5,24.0,27.75,1.0,220.0,79.0
2017,7,23,-1.0,31.4,25.8,28.6,1.0,270.0,78.0
2017,7,24,7.4,31.5,25.4,28.45,1.0,220.0,83.0
2017,7,25,40.9,31.0,24.4,27.7,2.0,220.0,76.0
2017,7,26,72.6,27.8,24.5,26.15,2.0,220.0,93.0
2017,7,27,110.6,29.0,24.8,26.9,2.0,220.0,91.0
2017,7,28,42.3,29.8,25.9,27.85,2.0,220.0,84.0
2017,7,29,4.4,32.2,28.0,30.1,3.0,220.0,74.0
2017,7,30,3.9,30.8,27.4,29.1,3.0,220.0,79.0
2017,7,31,5.6,31.6,26.5,29.05,2.0,220.0,81.0
2017,8,1,14.0,32.9,26.4,29.65,3.0,220.0,83.0
2017,8,2,29.5,30.4,25.5,27.95,1.0,130.0,89.0
2017,8,3,1.0,30.5,24.6,27.55,1.0,220.0,83.0
2017,8,4,0.0,30.9,25.5,28.2,2.0,220.0,79.0
2017,8,5,5.0,32.6,26.0,29.3,1.0,220.0,76.0
2017,8,6,12.6,31.7,26.0,28.85,1.0,220.0,83.0
2017,8,7,-1.0,33.5,26.0,29.75,2.0,220.0,78.0
2017,8,8,5.7,31.8,25.8,28.8,1.0,200.0,85.0
2017,8,9,0.0,34.2,25.4,29.8,2.0,270.0,72.0
2017,8,10,0.0,34.0,26.8,30.4,1.0,270.0,71.0
2017,8,11,2.0,35.2,26.0,30.6,2.0,320.0,70.0
2017,8,12,2.4,33.6,24.9,29.25,2.0,310.0,79.0
2017,8,13,0.0,33.3,25.6,29.45,1.0,360.0,73.0
2017,8,14,36.0,31.9,24.4,28.15,1.0,300.0,86.0
2017,8,15,0.0,34.4,26.0,30.2,1.0,330.0,77.0
2017,8,16,3.0,33.5,25.1,29.3,1.0,320.0,77.0
2017,8,17,0.0,36.1,25.8,30.95,2.0,120.0,63.0
2017,8,18,7.8,34.4,24.0,29.2,1.0,330.0,76.0
2017,8,19,78.1,31.6,23.8,27.7,1.0,290.0,89.0
2017,8,20,12.3,32.3,25.9,29.1,2.0,220.0,75.0
2017,8,21,82.6,29.3,25.2,27.25,1.0,230.0,91.0
2017,8,22,3.3,31.7,24.8,28.25,2.0,230.0,84.0
2017,8,23,0.3,32.8,26.0,29.4,2.0,150.0,80.0
2017,8,24,0.6,31.1,23.8,27.45,1.0,360.0,80.0
2017,8,25,68.2,28.6,23.5,26.05,1.0,200.0,86.0
2017,8,26,9.1,32.2,24.6,28.4,1.0,180.0,79.0
2017,8,27,2.6,33.1,23.8,28.45,1.0,310.0,79.0
2017,8,28,9.3,33.5,23.1,28.3,1.0,360.0,79.0
2017,8,29,36.3,33.8,25.8,29.8,1.0,360.0,81.0
2017,8,30,10.1,30.5,26.2,28.35,2.0,220.0,82.0
2017,8,31,18.6,30.1,25.2,27.65,2.0,240.0,88.0
2017,9,1,4.6,31.6,25.0,28.3,2.0,230.0,78.0
2017,9,2,2.6,32.0,26.4,29.2,2.0,290.0,78.0
2017,9,3,0.0,32.8,26.6,29.7,1.0,220.0,76.0
2017,9,4,10.5,32.0,26.0,29.0,1.0,320.0,79.0
2017,9,5,-1.0,30.6,23.6,27.1,2.0,270.0,85.0
2017,9,6,0.0,33.2,24.2,28.7,2.0,300.0,76.0
2017,9,7,0.0,34.8,26.6,30.7,2.0,360.0,66.0
2017,9,8,0.0,33.9,25.0,29.45,1.0,230.0,69.0
2017,9,9,0.0,33.6,25.5,29.55,1.0,360.0,74.0
2017,9,10,-1.0,35.6,26.6,31.1,1.0,180.0,64.0
2017,9,11,160.0,27.5,24.4,25.95,1.0,220.0,92.0
2017,9,12,66.6,28.3,24.3,26.3,3.0,140.0,90.0
2017,9,13,-1.0,32.8,26.5,29.65,2.0,160.0,75.0
2017,9,14,2.4,33.5,26.4,29.95,1.0,130.0,75.0
2017,9,15,0.0,33.0,25.9,29.45,1.0,360.0,74.0
2017,9,16,3.1,33.9,25.9,29.9,1.0,360.0,75.0
2017,9,17,12.8,34.2,25.4,29.8,2.0,320.0,78.0
2017,9,18,1.8,32.9,25.0,28.95,1.0,360.0,78.0
2017,9,19,31.4,33.2,24.5,28.85,1.0,40.0,88.0
2017,9,20,9.7,32.6,24.5,28.55,1.0,250.0,81.0
2017,9,21,1.5,32.9,25.4,29.15,1.0,140.0,81.0
2017,9,22,16.7,31.8,24.0,27.9,1.0,40.0,84.0
2017,9,23,0.4,28.8,23.8,26.3,1.0,220.0,86.0
2017,9,24,0.0,34.0,26.0,30.0,2.0,140.0,72.0
2017,9,25,29.2,32.5,24.2,28.35,1.0,320.0,83.0
2017,9,26,13.6,30.0,23.8,26.9,1.0,360.0,89.0
2017,9,27,0.8,32.9,25.8,29.35,2.0,360.0,79.0
2017,9,28,-1.0,31.6,25.4,28.5,1.0,280.0,78.0
2017,9,29,3.6,30.9,25.6,28.25,1.0,360.0,86.0
2017,9,30,38.3,31.0,24.9,27.95,1.0,360.0,93.0
2017,10,1,1.0,29.8,25.4,27.6,1.0,360.0,88.0
2017,10,2,3.2,31.0,24.2,27.6,1.0,360.0,84.0
2017,10,3,35.4,32.0,23.6,27.8,1.0,330.0,83.0
2017,10,4,11.0,31.4,25.4,28.4,1.0,220.0,77.0
2017,10,5,0.2,30.2,25.0,27.6,1.0,340.0,84.0
2017,10,6,9.2,33.4,23.5,28.45,1.0,20.0,78.0
2017,10,7,0.0,31.4,24.5,27.95,1.0,360.0,78.0
2017,10,8,0.4,28.3,25.4,26.85,1.0,140.0,86.0
2017,10,9,0.1,28.9,24.6,26.75,1.0,100.0,91.0
2017,10,10,9.7,31.6,24.6,28.1,1.0,20.0,88.0
2017,10,11,11.7,32.2,25.4,28.8,2.0,360.0,83.0
2017,10,12,1.0,32.0,25.2,28.6,1.0,270.0,75.0
2017,10,13,86.7,30.8,25.1,27.95,2.0,270.0,88.0
2017,10,14,13.8,29.8,25.4,27.6,2.0,180.0,89.0
2017,10,15,-1.0,30.5,26.0,28.25,1.0,220.0,82.0
2017,10,16,1.6,33.2,24.9,29.05,1.0,340.0,82.0
2017,10,17,4.2,32.5,25.2,28.85,1.0,40.0,75.0
2017,10,18,1.0,33.4,24.6,29.0,1.0,40.0,73.0
2017,10,19,0.0,30.0,25.0,27.5,1.0,360.0,81.0
2017,10,20,22.0,33.7,25.1,29.4,1.0,220.0,74.0
2017,10,21,-1.0,31.1,25.5,28.3,2.0,220.0,80.0
2017,10,22,0.0,33.6,26.6,30.1,2.0,320.0,72.0
2017,10,23,15.3,31.0,24.9,27.95,1.0,140.0,80.0
2017,10,24,0.0,32.8,23.0,27.9,1.0,100.0,70.0
2017,10,25,-1.0,31.0,24.8,27.9,1.0,80.0,73.0
2017,10,26,-1.0,30.6,24.5,27.55,1.0,150.0,72.0
2017,10,27,14.2,31.2,24.8,28.0,1.0,250.0,78.0
2017,10,28,0.9,32.8,22.9,27.85,1.0,290.0,71.0
2017,10,29,0.2,31.6,24.5,28.05,1.0,20.0,72.0
2017,10,30,5.2,31.6,24.5,28.05,1.0,20.0,80.0
2017,10,31,35.0,26.7,22.8,24.75,1.0,360.0,86.0
2017,11,1,14.5,25.0,18.9,21.95,1.0,360.0,94.0
2017,11,2,1.0,28.7,24.0,26.35,1.0,180.0,86.0
2017,11,3,3.2,32.8,24.4,28.6,1.0,140.0,75.0
2017,11,4,9.6,29.4,24.4,26.9,1.0,360.0,88.0
2017,11,5,0.0,29.4,24.6,27.0,1.0,360.0,87.0
2017,11,6,-1.0,34.4,24.8,29.6,2.0,40.0,77.0
2017,11,7,0.2,33.0,23.9,28.45,2.0,90.0,69.0
2017,11,8,0.0,33.8,24.2,29.0,1.0,40.0,72.0
2017,11,9,65.4,27.2,23.7,25.45,2.0,340.0,88.0
2017,11,10,2.0,33.2,23.8,28.5,1.0,160.0,79.0
2017,11,11,0.4,31.8,24.0,27.9,1.0,320.0,81.0
2017,11,12,0.0,32.2,24.4,28.3,1.0,200.0,76.0
2017,11,13,0.0,31.4,25.3,28.35,1.0,40.0,77.0
2017,11,14,1.8,31.4,24.5,27.95,1.0,180.0,80.0
2017,11,15,0.0,33.0,24.4,28.7,1.0,310.0,74.0
2017,11,16,-1.0,31.9,23.5,27.7,1.0,10.0,83.0
2017,11,17,8.7,31.0,23.5,27.25,1.0,40.0,84.0
2017,11,18,0.0,33.3,24.9,29.1,1.0,160.0,74.0
2017,11,19,0.2,32.4,25.2,28.8,1.0,140.0,73.0
2017,11,20,0.0,33.2,24.0,28.6,1.0,140.0,75.0
2017,11,21,-1.0,32.5,23.5,28.0,1.0,10.0,78.0
2017,11,22,6.2,32.4,23.5,27.95,1.0,240.0,79.0
2017,11,23,2.2,32.8,24.7,28.75,2.0,90.0,74.0
2017,11,24,8.5,31.4,24.5,27.95,1.0,20.0,83.0
2017,11,25,0.9,32.7,24.9,28.8,1.0,90.0,77.0
2017,11,26,-1.0,33.0,23.2,28.1,1.0,20.0,75.0
2017,11,27,0.4,33.4,23.8,28.6,2.0,20.0,72.0
2017,11,28,0.0,33.4,23.9,28.65,1.0,360.0,69.0
2017,11,29,1.0,32.7,25.4,29.05,2.0,20.0,68.0
2017,11,30,31.3,30.4,24.2,27.3,1.0,20.0,88.0
2017,12,1,0.4,31.6,24.2,27.9,1.0,160.0,80.0
2017,12,2,0.0,32.8,23.5,28.15,1.0,40.0,74.0
2017,12,3,0.1,33.2,23.5,28.35,1.0,20.0,77.0
2017,12,4,-1.0,32.0,23.8,27.9,1.0,170.0,78.0
2017,12,5,0.8,31.2,24.1,27.65,1.0,40.0,76.0
2017,12,6,-1.0,31.6,25.0,28.3,1.0,350.0,72.0
2017,12,7,20.6,31.2,24.6,27.9,1.0,360.0,79.0
2017,12,8,1.3,30.1,24.5,27.3,1.0,360.0,88.0
2017,12,9,0.2,31.8,24.8,28.3,1.0,20.0,75.0
2017,12,10,17.1,30.6,24.0,27.3,1.0,160.0,88.0
2017,12,11,2.7,29.2,24.3,26.75,1.0,200.0,81.0
2017,12,12,3.5,29.7,23.0,26.35,1.0,90.0,83.0
2017,12,13,0.0,30.8,24.5,27.65,1.0,20.0,72.0
2017,12,14,0.0,30.8,22.2,26.5,2.0,360.0,69.0
2017,12,15,0.0,29.6,21.0,25.3,1.0,40.0,66.0
2017,12,16,1.2,27.8,22.5,25.15,2.0,340.0,68.0
2017,12,17,2.6,27.8,22.2,25.0,3.0,360.0,74.0
2017,12,18,15.1,27.4,23.4,25.4,1.0,360.0,91.0
2017,12,19,20.3,29.0,23.4,26.2,1.0,330.0,92.0
2017,12,20,0.5,30.9,24.6,27.75,1.0,360.0,78.0
2017,12,21,-1.0,29.1,24.2,26.65,1.0,360.0,76.0
2017,12,22,0.4,30.0,23.5,26.75,2.0,20.0,76.0
2017,12,23,1.0,30.0,23.6,26.8,1.0,140.0,83.0
2017,12,24,0.0,33.4,23.4,28.4,1.0,360.0,73.0
2017,12,25,3.6,32.8,23.9,28.35,1.0,360.0,70.0
2017,12,26,0.8,30.0,24.5,27.25,1.0,360.0,83.0
2017,12,27,6.3,27.0,23.8,25.4,1.0,40.0,91.0
2017,12,28,-1.0,30.4,22.6,26.5,1.0,40.0,77.0
